benchmark_group_id,canonical_race_id,canonical_runner_id,race_date,track,race_number,race_distance_metres,segment_sequence,segment_start_metres,segment_end_metres,segment_distance_metres,actual_elapsed_seconds,standard_elapsed_seconds,time_difference_seconds,surface,track_condition_number,track_condition_group,lengths_per_second,seconds_per_length,lengths_vs_standard,conversion_method,conversion_version,conversion_status,conversion_reason,source_hash,audit_status
RSTG1-E5BBA83D27F6BACC,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15714009,2026-07-20,Southside Pakenham Synthetic,7,1400,6,400,200,200,11.357200,11.173100,-0.184100,SYNTHETIC,,,,,,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE,UNSUPPORTED_SURFACE,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE
RSTG1-5FB9078FAE4AED97,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15714009,2026-07-20,Southside Pakenham Synthetic,7,1400,7,200,0,200,12.180300,11.841500,-0.338800,SYNTHETIC,,,,,,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE,UNSUPPORTED_SURFACE,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE
RSTG1-41BE498454A5E3BB,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15720552,2026-07-20,Southside Pakenham Synthetic,7,1400,1,1400,1200,200,14.174300,14.306100,0.131800,SYNTHETIC,,,,,,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE,UNSUPPORTED_SURFACE,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE
RSTG1-66E610991D333736,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15720552,2026-07-20,Southside Pakenham Synthetic,7,1400,2,1200,1000,200,11.086500,11.176300,0.089800,SYNTHETIC,,,,,,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE,UNSUPPORTED_SURFACE,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE
RSTG1-0C8C5AABDB549002,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15720552,2026-07-20,Southside Pakenham Synthetic,7,1400,3,1000,800,200,11.312200,11.454800,0.142600,SYNTHETIC,,,,,,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE,UNSUPPORTED_SURFACE,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE
RSTG1-8C718767F48E1B2E,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15720552,2026-07-20,Southside Pakenham Synthetic,7,1400,4,800,600,200,11.520700,11.487700,-0.033000,SYNTHETIC,,,,,,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE,UNSUPPORTED_SURFACE,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE
RSTG1-EE87E5B9F489EF89,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15720552,2026-07-20,Southside Pakenham Synthetic,7,1400,5,600,400,200,11.594200,11.402500,-0.191700,SYNTHETIC,,,,,,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE,UNSUPPORTED_SURFACE,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE
RSTG1-E5BBA83D27F6BACC,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15720552,2026-07-20,Southside Pakenham Synthetic,7,1400,6,400,200,200,11.474500,11.173100,-0.301400,SYNTHETIC,,,,,,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE,UNSUPPORTED_SURFACE,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE
RSTG1-5FB9078FAE4AED97,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15720552,2026-07-20,Southside Pakenham Synthetic,7,1400,7,200,0,200,12.360900,11.841500,-0.519400,SYNTHETIC,,,,,,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE,UNSUPPORTED_SURFACE,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE
RSTG1-41BE498454A5E3BB,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15720532,2026-07-20,Southside Pakenham Synthetic,7,1400,1,1400,1200,200,14.727500,14.306100,-0.421400,SYNTHETIC,,,,,,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE,UNSUPPORTED_SURFACE,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE
RSTG1-66E610991D333736,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15720532,2026-07-20,Southside Pakenham Synthetic,7,1400,2,1200,1000,200,11.267600,11.176300,-0.091300,SYNTHETIC,,,,,,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE,UNSUPPORTED_SURFACE,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE
RSTG1-0C8C5AABDB549002,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15720532,2026-07-20,Southside Pakenham Synthetic,7,1400,3,1000,800,200,11.454800,11.454800,0.000000,SYNTHETIC,,,,,,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE,UNSUPPORTED_SURFACE,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE
RSTG1-8C718767F48E1B2E,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15720532,2026-07-20,Southside Pakenham Synthetic,7,1400,4,800,600,200,11.389500,11.487700,0.098200,SYNTHETIC,,,,,,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE,UNSUPPORTED_SURFACE,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE
RSTG1-EE87E5B9F489EF89,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15720532,2026-07-20,Southside Pakenham Synthetic,7,1400,5,600,400,200,11.312200,11.402500,0.090300,SYNTHETIC,,,,,,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE,UNSUPPORTED_SURFACE,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE
RSTG1-E5BBA83D27F6BACC,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15720532,2026-07-20,Southside Pakenham Synthetic,7,1400,6,400,200,200,11.049700,11.173100,0.123400,SYNTHETIC,,,,,,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE,UNSUPPORTED_SURFACE,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE
RSTG1-5FB9078FAE4AED97,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15720532,2026-07-20,Southside Pakenham Synthetic,7,1400,7,200,0,200,12.040900,11.841500,-0.199400,SYNTHETIC,,,,,,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE,UNSUPPORTED_SURFACE,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE
RSTG1-41BE498454A5E3BB,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15716867,2026-07-20,Southside Pakenham Synthetic,7,1400,1,1400,1200,200,14.673500,14.306100,-0.367400,SYNTHETIC,,,,,,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE,UNSUPPORTED_SURFACE,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE
RSTG1-66E610991D333736,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15716867,2026-07-20,Southside Pakenham Synthetic,7,1400,2,1200,1000,200,11.574100,11.176300,-0.397800,SYNTHETIC,,,,,,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE,UNSUPPORTED_SURFACE,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE
RSTG1-0C8C5AABDB549002,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15716867,2026-07-20,Southside Pakenham Synthetic,7,1400,3,1000,800,200,11.547300,11.454800,-0.092500,SYNTHETIC,,,,,,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE,UNSUPPORTED_SURFACE,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE
RSTG1-8C718767F48E1B2E,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15716867,2026-07-20,Southside Pakenham Synthetic,7,1400,4,800,600,200,11.383000,11.487700,0.104700,SYNTHETIC,,,,,,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE,UNSUPPORTED_SURFACE,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE
RSTG1-EE87E5B9F489EF89,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15716867,2026-07-20,Southside Pakenham Synthetic,7,1400,5,600,400,200,11.325000,11.402500,0.077500,SYNTHETIC,,,,,,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE,UNSUPPORTED_SURFACE,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE
RSTG1-E5BBA83D27F6BACC,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15716867,2026-07-20,Southside Pakenham Synthetic,7,1400,6,400,200,200,11.111100,11.173100,0.062000,SYNTHETIC,,,,,,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE,UNSUPPORTED_SURFACE,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE
RSTG1-5FB9078FAE4AED97,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15716867,2026-07-20,Southside Pakenham Synthetic,7,1400,7,200,0,200,11.750900,11.841500,0.090600,SYNTHETIC,,,,,,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE,UNSUPPORTED_SURFACE,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE
RSTG1-41BE498454A5E3BB,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15718050,2026-07-20,Southside Pakenham Synthetic,7,1400,1,1400,1200,200,14.662800,14.306100,-0.356700,SYNTHETIC,,,,,,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE,UNSUPPORTED_SURFACE,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE
RSTG1-66E610991D333736,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15718050,2026-07-20,Southside Pakenham Synthetic,7,1400,2,1200,1000,200,11.383000,11.176300,-0.206700,SYNTHETIC,,,,,,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE,UNSUPPORTED_SURFACE,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE
RSTG1-0C8C5AABDB549002,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15718050,2026-07-20,Southside Pakenham Synthetic,7,1400,3,1000,800,200,11.286700,11.454800,0.168100,SYNTHETIC,,,,,,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE,UNSUPPORTED_SURFACE,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE
RSTG1-8C718767F48E1B2E,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15718050,2026-07-20,Southside Pakenham Synthetic,7,1400,4,800,600,200,11.534000,11.487700,-0.046300,SYNTHETIC,,,,,,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE,UNSUPPORTED_SURFACE,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE
RSTG1-EE87E5B9F489EF89,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15718050,2026-07-20,Southside Pakenham Synthetic,7,1400,5,600,400,200,11.370100,11.402500,0.032400,SYNTHETIC,,,,,,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE,UNSUPPORTED_SURFACE,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE
RSTG1-E5BBA83D27F6BACC,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15718050,2026-07-20,Southside Pakenham Synthetic,7,1400,6,400,200,200,11.229600,11.173100,-0.056500,SYNTHETIC,,,,,,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE,UNSUPPORTED_SURFACE,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE
RSTG1-5FB9078FAE4AED97,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15718050,2026-07-20,Southside Pakenham Synthetic,7,1400,7,200,0,200,12.106500,11.841500,-0.265000,SYNTHETIC,,,,,,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE,UNSUPPORTED_SURFACE,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE
RSTG1-41BE498454A5E3BB,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15720319,2026-07-20,Southside Pakenham Synthetic,7,1400,1,1400,1200,200,14.144300,14.306100,0.161800,SYNTHETIC,,,,,,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE,UNSUPPORTED_SURFACE,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE
RSTG1-66E610991D333736,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15720319,2026-07-20,Southside Pakenham Synthetic,7,1400,2,1200,1000,200,11.242300,11.176300,-0.066000,SYNTHETIC,,,,,,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE,UNSUPPORTED_SURFACE,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE
RSTG1-0C8C5AABDB549002,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15720319,2026-07-20,Southside Pakenham Synthetic,7,1400,3,1000,800,200,11.254900,11.454800,0.199900,SYNTHETIC,,,,,,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE,UNSUPPORTED_SURFACE,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE
RSTG1-8C718767F48E1B2E,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15720319,2026-07-20,Southside Pakenham Synthetic,7,1400,4,800,600,200,11.422000,11.487700,0.065700,SYNTHETIC,,,,,,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE,UNSUPPORTED_SURFACE,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE
RSTG1-EE87E5B9F489EF89,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15720319,2026-07-20,Southside Pakenham Synthetic,7,1400,5,600,400,200,11.357200,11.402500,0.045300,SYNTHETIC,,,,,,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE,UNSUPPORTED_SURFACE,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE
RSTG1-E5BBA83D27F6BACC,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15720319,2026-07-20,Southside Pakenham Synthetic,7,1400,6,400,200,200,11.454800,11.173100,-0.281700,SYNTHETIC,,,,,,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE,UNSUPPORTED_SURFACE,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE
RSTG1-5FB9078FAE4AED97,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15720319,2026-07-20,Southside Pakenham Synthetic,7,1400,7,200,0,200,12.239900,11.841500,-0.398400,SYNTHETIC,,,,,,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE,UNSUPPORTED_SURFACE,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE
RSTG1-41BE498454A5E3BB,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15718174,2026-07-20,Southside Pakenham Synthetic,7,1400,1,1400,1200,200,14.619900,14.306100,-0.313800,SYNTHETIC,,,,,,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE,UNSUPPORTED_SURFACE,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE
RSTG1-66E610991D333736,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15718174,2026-07-20,Southside Pakenham Synthetic,7,1400,2,1200,1000,200,11.402500,11.176300,-0.226200,SYNTHETIC,,,,,,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE,UNSUPPORTED_SURFACE,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE
RSTG1-0C8C5AABDB549002,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15718174,2026-07-20,Southside Pakenham Synthetic,7,1400,3,1000,800,200,11.507500,11.454800,-0.052700,SYNTHETIC,,,,,,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE,UNSUPPORTED_SURFACE,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE
RSTG1-8C718767F48E1B2E,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15718174,2026-07-20,Southside Pakenham Synthetic,7,1400,4,800,600,200,11.331400,11.487700,0.156300,SYNTHETIC,,,,,,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE,UNSUPPORTED_SURFACE,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE
RSTG1-EE87E5B9F489EF89,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15718174,2026-07-20,Southside Pakenham Synthetic,7,1400,5,600,400,200,11.293100,11.402500,0.109400,SYNTHETIC,,,,,,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,EDGEIQ_GOING_DEPENDENT_LENGTHS_PER_SECOND_V1,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE,UNSUPPORTED_SURFACE,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,BLOCKED_UNSUPPORTED_LENGTH_CONVERSION_SCOPE
