benchmark_group_id,canonical_race_id,canonical_runner_id,canonical_track,course_identity,source_surface,canonical_surface_group,race_date,track,race_number,race_distance_metres,segment_sequence,segment_start_metres,segment_end_metres,segment_distance_metres,actual_elapsed_seconds,standard_elapsed_seconds,time_difference_seconds,track_condition_number,track_condition_group,lengths_per_second,seconds_per_length,lengths_vs_standard,conversion_method,conversion_version,conversion_status,conversion_reason,source_hash,audit_status
RSTG1-5FB9078FAE4AED97,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15719488,Pakenham,PAKENHAM_SYNTHETIC,Synthetic,AUSTRALIAN_SYNTHETIC,2026-07-20,Southside Pakenham Synthetic,7,1400,7,200,0,200,11.799400,11.841500,0.042100,,STANDARD_SYNTHETIC,6.000000000,0.166666667,0.252600,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,APPROVED_AUSTRALIAN_SYNTHETIC_CONVERSION,,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,CALCULATED
RSTG1-41BE498454A5E3BB,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15714009,Pakenham,PAKENHAM_SYNTHETIC,Synthetic,AUSTRALIAN_SYNTHETIC,2026-07-20,Southside Pakenham Synthetic,7,1400,1,1400,1200,200,14.104400,14.306100,0.201700,,STANDARD_SYNTHETIC,6.000000000,0.166666667,1.210200,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,APPROVED_AUSTRALIAN_SYNTHETIC_CONVERSION,,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,CALCULATED
RSTG1-66E610991D333736,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15714009,Pakenham,PAKENHAM_SYNTHETIC,Synthetic,AUSTRALIAN_SYNTHETIC,2026-07-20,Southside Pakenham Synthetic,7,1400,2,1200,1000,200,11.061900,11.176300,0.114400,,STANDARD_SYNTHETIC,6.000000000,0.166666667,0.686400,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,APPROVED_AUSTRALIAN_SYNTHETIC_CONVERSION,,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,CALCULATED
RSTG1-0C8C5AABDB549002,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15714009,Pakenham,PAKENHAM_SYNTHETIC,Synthetic,AUSTRALIAN_SYNTHETIC,2026-07-20,Southside Pakenham Synthetic,7,1400,3,1000,800,200,11.383000,11.454800,0.071800,,STANDARD_SYNTHETIC,6.000000000,0.166666667,0.430800,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,APPROVED_AUSTRALIAN_SYNTHETIC_CONVERSION,,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,CALCULATED
RSTG1-8C718767F48E1B2E,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15714009,Pakenham,PAKENHAM_SYNTHETIC,Synthetic,AUSTRALIAN_SYNTHETIC,2026-07-20,Southside Pakenham Synthetic,7,1400,4,800,600,200,11.534000,11.487700,-0.046300,,STANDARD_SYNTHETIC,6.000000000,0.166666667,-0.277800,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,APPROVED_AUSTRALIAN_SYNTHETIC_CONVERSION,,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,CALCULATED
RSTG1-EE87E5B9F489EF89,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15714009,Pakenham,PAKENHAM_SYNTHETIC,Synthetic,AUSTRALIAN_SYNTHETIC,2026-07-20,Southside Pakenham Synthetic,7,1400,5,600,400,200,11.500900,11.402500,-0.098400,,STANDARD_SYNTHETIC,6.000000000,0.166666667,-0.590400,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,APPROVED_AUSTRALIAN_SYNTHETIC_CONVERSION,,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,CALCULATED
RSTG1-E5BBA83D27F6BACC,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15714009,Pakenham,PAKENHAM_SYNTHETIC,Synthetic,AUSTRALIAN_SYNTHETIC,2026-07-20,Southside Pakenham Synthetic,7,1400,6,400,200,200,11.357200,11.173100,-0.184100,,STANDARD_SYNTHETIC,6.000000000,0.166666667,-1.104600,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,APPROVED_AUSTRALIAN_SYNTHETIC_CONVERSION,,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,CALCULATED
RSTG1-5FB9078FAE4AED97,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15714009,Pakenham,PAKENHAM_SYNTHETIC,Synthetic,AUSTRALIAN_SYNTHETIC,2026-07-20,Southside Pakenham Synthetic,7,1400,7,200,0,200,12.180300,11.841500,-0.338800,,STANDARD_SYNTHETIC,6.000000000,0.166666667,-2.032800,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,APPROVED_AUSTRALIAN_SYNTHETIC_CONVERSION,,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,CALCULATED
RSTG1-41BE498454A5E3BB,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15720552,Pakenham,PAKENHAM_SYNTHETIC,Synthetic,AUSTRALIAN_SYNTHETIC,2026-07-20,Southside Pakenham Synthetic,7,1400,1,1400,1200,200,14.174300,14.306100,0.131800,,STANDARD_SYNTHETIC,6.000000000,0.166666667,0.790800,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,APPROVED_AUSTRALIAN_SYNTHETIC_CONVERSION,,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,CALCULATED
RSTG1-66E610991D333736,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15720552,Pakenham,PAKENHAM_SYNTHETIC,Synthetic,AUSTRALIAN_SYNTHETIC,2026-07-20,Southside Pakenham Synthetic,7,1400,2,1200,1000,200,11.086500,11.176300,0.089800,,STANDARD_SYNTHETIC,6.000000000,0.166666667,0.538800,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,APPROVED_AUSTRALIAN_SYNTHETIC_CONVERSION,,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,CALCULATED
RSTG1-0C8C5AABDB549002,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15720552,Pakenham,PAKENHAM_SYNTHETIC,Synthetic,AUSTRALIAN_SYNTHETIC,2026-07-20,Southside Pakenham Synthetic,7,1400,3,1000,800,200,11.312200,11.454800,0.142600,,STANDARD_SYNTHETIC,6.000000000,0.166666667,0.855600,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,APPROVED_AUSTRALIAN_SYNTHETIC_CONVERSION,,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,CALCULATED
RSTG1-8C718767F48E1B2E,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15720552,Pakenham,PAKENHAM_SYNTHETIC,Synthetic,AUSTRALIAN_SYNTHETIC,2026-07-20,Southside Pakenham Synthetic,7,1400,4,800,600,200,11.520700,11.487700,-0.033000,,STANDARD_SYNTHETIC,6.000000000,0.166666667,-0.198000,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,APPROVED_AUSTRALIAN_SYNTHETIC_CONVERSION,,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,CALCULATED
RSTG1-EE87E5B9F489EF89,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15720552,Pakenham,PAKENHAM_SYNTHETIC,Synthetic,AUSTRALIAN_SYNTHETIC,2026-07-20,Southside Pakenham Synthetic,7,1400,5,600,400,200,11.594200,11.402500,-0.191700,,STANDARD_SYNTHETIC,6.000000000,0.166666667,-1.150200,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,APPROVED_AUSTRALIAN_SYNTHETIC_CONVERSION,,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,CALCULATED
RSTG1-E5BBA83D27F6BACC,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15720552,Pakenham,PAKENHAM_SYNTHETIC,Synthetic,AUSTRALIAN_SYNTHETIC,2026-07-20,Southside Pakenham Synthetic,7,1400,6,400,200,200,11.474500,11.173100,-0.301400,,STANDARD_SYNTHETIC,6.000000000,0.166666667,-1.808400,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,APPROVED_AUSTRALIAN_SYNTHETIC_CONVERSION,,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,CALCULATED
RSTG1-5FB9078FAE4AED97,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15720552,Pakenham,PAKENHAM_SYNTHETIC,Synthetic,AUSTRALIAN_SYNTHETIC,2026-07-20,Southside Pakenham Synthetic,7,1400,7,200,0,200,12.360900,11.841500,-0.519400,,STANDARD_SYNTHETIC,6.000000000,0.166666667,-3.116400,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,APPROVED_AUSTRALIAN_SYNTHETIC_CONVERSION,,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,CALCULATED
RSTG1-41BE498454A5E3BB,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15720532,Pakenham,PAKENHAM_SYNTHETIC,Synthetic,AUSTRALIAN_SYNTHETIC,2026-07-20,Southside Pakenham Synthetic,7,1400,1,1400,1200,200,14.727500,14.306100,-0.421400,,STANDARD_SYNTHETIC,6.000000000,0.166666667,-2.528400,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,APPROVED_AUSTRALIAN_SYNTHETIC_CONVERSION,,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,CALCULATED
RSTG1-66E610991D333736,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15720532,Pakenham,PAKENHAM_SYNTHETIC,Synthetic,AUSTRALIAN_SYNTHETIC,2026-07-20,Southside Pakenham Synthetic,7,1400,2,1200,1000,200,11.267600,11.176300,-0.091300,,STANDARD_SYNTHETIC,6.000000000,0.166666667,-0.547800,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,APPROVED_AUSTRALIAN_SYNTHETIC_CONVERSION,,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,CALCULATED
RSTG1-0C8C5AABDB549002,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15720532,Pakenham,PAKENHAM_SYNTHETIC,Synthetic,AUSTRALIAN_SYNTHETIC,2026-07-20,Southside Pakenham Synthetic,7,1400,3,1000,800,200,11.454800,11.454800,0.000000,,STANDARD_SYNTHETIC,6.000000000,0.166666667,0.000000,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,APPROVED_AUSTRALIAN_SYNTHETIC_CONVERSION,,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,CALCULATED
RSTG1-8C718767F48E1B2E,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15720532,Pakenham,PAKENHAM_SYNTHETIC,Synthetic,AUSTRALIAN_SYNTHETIC,2026-07-20,Southside Pakenham Synthetic,7,1400,4,800,600,200,11.389500,11.487700,0.098200,,STANDARD_SYNTHETIC,6.000000000,0.166666667,0.589200,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,APPROVED_AUSTRALIAN_SYNTHETIC_CONVERSION,,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,CALCULATED
RSTG1-EE87E5B9F489EF89,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15720532,Pakenham,PAKENHAM_SYNTHETIC,Synthetic,AUSTRALIAN_SYNTHETIC,2026-07-20,Southside Pakenham Synthetic,7,1400,5,600,400,200,11.312200,11.402500,0.090300,,STANDARD_SYNTHETIC,6.000000000,0.166666667,0.541800,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,APPROVED_AUSTRALIAN_SYNTHETIC_CONVERSION,,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,CALCULATED
RSTG1-E5BBA83D27F6BACC,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15720532,Pakenham,PAKENHAM_SYNTHETIC,Synthetic,AUSTRALIAN_SYNTHETIC,2026-07-20,Southside Pakenham Synthetic,7,1400,6,400,200,200,11.049700,11.173100,0.123400,,STANDARD_SYNTHETIC,6.000000000,0.166666667,0.740400,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,APPROVED_AUSTRALIAN_SYNTHETIC_CONVERSION,,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,CALCULATED
RSTG1-5FB9078FAE4AED97,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15720532,Pakenham,PAKENHAM_SYNTHETIC,Synthetic,AUSTRALIAN_SYNTHETIC,2026-07-20,Southside Pakenham Synthetic,7,1400,7,200,0,200,12.040900,11.841500,-0.199400,,STANDARD_SYNTHETIC,6.000000000,0.166666667,-1.196400,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,APPROVED_AUSTRALIAN_SYNTHETIC_CONVERSION,,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,CALCULATED
RSTG1-41BE498454A5E3BB,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15716867,Pakenham,PAKENHAM_SYNTHETIC,Synthetic,AUSTRALIAN_SYNTHETIC,2026-07-20,Southside Pakenham Synthetic,7,1400,1,1400,1200,200,14.673500,14.306100,-0.367400,,STANDARD_SYNTHETIC,6.000000000,0.166666667,-2.204400,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,APPROVED_AUSTRALIAN_SYNTHETIC_CONVERSION,,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,CALCULATED
RSTG1-66E610991D333736,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15716867,Pakenham,PAKENHAM_SYNTHETIC,Synthetic,AUSTRALIAN_SYNTHETIC,2026-07-20,Southside Pakenham Synthetic,7,1400,2,1200,1000,200,11.574100,11.176300,-0.397800,,STANDARD_SYNTHETIC,6.000000000,0.166666667,-2.386800,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,APPROVED_AUSTRALIAN_SYNTHETIC_CONVERSION,,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,CALCULATED
RSTG1-0C8C5AABDB549002,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15716867,Pakenham,PAKENHAM_SYNTHETIC,Synthetic,AUSTRALIAN_SYNTHETIC,2026-07-20,Southside Pakenham Synthetic,7,1400,3,1000,800,200,11.547300,11.454800,-0.092500,,STANDARD_SYNTHETIC,6.000000000,0.166666667,-0.555000,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,APPROVED_AUSTRALIAN_SYNTHETIC_CONVERSION,,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,CALCULATED
RSTG1-8C718767F48E1B2E,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15716867,Pakenham,PAKENHAM_SYNTHETIC,Synthetic,AUSTRALIAN_SYNTHETIC,2026-07-20,Southside Pakenham Synthetic,7,1400,4,800,600,200,11.383000,11.487700,0.104700,,STANDARD_SYNTHETIC,6.000000000,0.166666667,0.628200,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,APPROVED_AUSTRALIAN_SYNTHETIC_CONVERSION,,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,CALCULATED
RSTG1-EE87E5B9F489EF89,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15716867,Pakenham,PAKENHAM_SYNTHETIC,Synthetic,AUSTRALIAN_SYNTHETIC,2026-07-20,Southside Pakenham Synthetic,7,1400,5,600,400,200,11.325000,11.402500,0.077500,,STANDARD_SYNTHETIC,6.000000000,0.166666667,0.465000,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,APPROVED_AUSTRALIAN_SYNTHETIC_CONVERSION,,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,CALCULATED
RSTG1-E5BBA83D27F6BACC,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15716867,Pakenham,PAKENHAM_SYNTHETIC,Synthetic,AUSTRALIAN_SYNTHETIC,2026-07-20,Southside Pakenham Synthetic,7,1400,6,400,200,200,11.111100,11.173100,0.062000,,STANDARD_SYNTHETIC,6.000000000,0.166666667,0.372000,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,APPROVED_AUSTRALIAN_SYNTHETIC_CONVERSION,,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,CALCULATED
RSTG1-5FB9078FAE4AED97,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15716867,Pakenham,PAKENHAM_SYNTHETIC,Synthetic,AUSTRALIAN_SYNTHETIC,2026-07-20,Southside Pakenham Synthetic,7,1400,7,200,0,200,11.750900,11.841500,0.090600,,STANDARD_SYNTHETIC,6.000000000,0.166666667,0.543600,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,APPROVED_AUSTRALIAN_SYNTHETIC_CONVERSION,,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,CALCULATED
RSTG1-41BE498454A5E3BB,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15718050,Pakenham,PAKENHAM_SYNTHETIC,Synthetic,AUSTRALIAN_SYNTHETIC,2026-07-20,Southside Pakenham Synthetic,7,1400,1,1400,1200,200,14.662800,14.306100,-0.356700,,STANDARD_SYNTHETIC,6.000000000,0.166666667,-2.140200,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,APPROVED_AUSTRALIAN_SYNTHETIC_CONVERSION,,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,CALCULATED
RSTG1-66E610991D333736,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15718050,Pakenham,PAKENHAM_SYNTHETIC,Synthetic,AUSTRALIAN_SYNTHETIC,2026-07-20,Southside Pakenham Synthetic,7,1400,2,1200,1000,200,11.383000,11.176300,-0.206700,,STANDARD_SYNTHETIC,6.000000000,0.166666667,-1.240200,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,APPROVED_AUSTRALIAN_SYNTHETIC_CONVERSION,,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,CALCULATED
RSTG1-0C8C5AABDB549002,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15718050,Pakenham,PAKENHAM_SYNTHETIC,Synthetic,AUSTRALIAN_SYNTHETIC,2026-07-20,Southside Pakenham Synthetic,7,1400,3,1000,800,200,11.286700,11.454800,0.168100,,STANDARD_SYNTHETIC,6.000000000,0.166666667,1.008600,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,APPROVED_AUSTRALIAN_SYNTHETIC_CONVERSION,,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,CALCULATED
RSTG1-8C718767F48E1B2E,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15718050,Pakenham,PAKENHAM_SYNTHETIC,Synthetic,AUSTRALIAN_SYNTHETIC,2026-07-20,Southside Pakenham Synthetic,7,1400,4,800,600,200,11.534000,11.487700,-0.046300,,STANDARD_SYNTHETIC,6.000000000,0.166666667,-0.277800,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,APPROVED_AUSTRALIAN_SYNTHETIC_CONVERSION,,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,CALCULATED
RSTG1-EE87E5B9F489EF89,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15718050,Pakenham,PAKENHAM_SYNTHETIC,Synthetic,AUSTRALIAN_SYNTHETIC,2026-07-20,Southside Pakenham Synthetic,7,1400,5,600,400,200,11.370100,11.402500,0.032400,,STANDARD_SYNTHETIC,6.000000000,0.166666667,0.194400,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,APPROVED_AUSTRALIAN_SYNTHETIC_CONVERSION,,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,CALCULATED
RSTG1-E5BBA83D27F6BACC,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15718050,Pakenham,PAKENHAM_SYNTHETIC,Synthetic,AUSTRALIAN_SYNTHETIC,2026-07-20,Southside Pakenham Synthetic,7,1400,6,400,200,200,11.229600,11.173100,-0.056500,,STANDARD_SYNTHETIC,6.000000000,0.166666667,-0.339000,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,APPROVED_AUSTRALIAN_SYNTHETIC_CONVERSION,,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,CALCULATED
RSTG1-5FB9078FAE4AED97,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15718050,Pakenham,PAKENHAM_SYNTHETIC,Synthetic,AUSTRALIAN_SYNTHETIC,2026-07-20,Southside Pakenham Synthetic,7,1400,7,200,0,200,12.106500,11.841500,-0.265000,,STANDARD_SYNTHETIC,6.000000000,0.166666667,-1.590000,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,APPROVED_AUSTRALIAN_SYNTHETIC_CONVERSION,,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,CALCULATED
RSTG1-41BE498454A5E3BB,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15720319,Pakenham,PAKENHAM_SYNTHETIC,Synthetic,AUSTRALIAN_SYNTHETIC,2026-07-20,Southside Pakenham Synthetic,7,1400,1,1400,1200,200,14.144300,14.306100,0.161800,,STANDARD_SYNTHETIC,6.000000000,0.166666667,0.970800,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,APPROVED_AUSTRALIAN_SYNTHETIC_CONVERSION,,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,CALCULATED
RSTG1-66E610991D333736,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15720319,Pakenham,PAKENHAM_SYNTHETIC,Synthetic,AUSTRALIAN_SYNTHETIC,2026-07-20,Southside Pakenham Synthetic,7,1400,2,1200,1000,200,11.242300,11.176300,-0.066000,,STANDARD_SYNTHETIC,6.000000000,0.166666667,-0.396000,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,APPROVED_AUSTRALIAN_SYNTHETIC_CONVERSION,,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,CALCULATED
RSTG1-0C8C5AABDB549002,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15720319,Pakenham,PAKENHAM_SYNTHETIC,Synthetic,AUSTRALIAN_SYNTHETIC,2026-07-20,Southside Pakenham Synthetic,7,1400,3,1000,800,200,11.254900,11.454800,0.199900,,STANDARD_SYNTHETIC,6.000000000,0.166666667,1.199400,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,APPROVED_AUSTRALIAN_SYNTHETIC_CONVERSION,,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,CALCULATED
RSTG1-8C718767F48E1B2E,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R7,15720319,Pakenham,PAKENHAM_SYNTHETIC,Synthetic,AUSTRALIAN_SYNTHETIC,2026-07-20,Southside Pakenham Synthetic,7,1400,4,800,600,200,11.422000,11.487700,0.065700,,STANDARD_SYNTHETIC,6.000000000,0.166666667,0.394200,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,EDGEIQ_SURFACE_AWARE_LENGTHS_PER_SECOND_V2,APPROVED_AUSTRALIAN_SYNTHETIC_CONVERSION,,6f7b0cc3ec24408d6348e84adacffe0c29abba37a5d23ca0de325da361247733,CALCULATED
