workspace_id,meeting_key,race_key,generated_at,race_date,track,race_no,no,horse,epi,market,open,high,low,move,edgeiq_price,edge,status,source,source_timestamp,source_confidence,row_status,market_availability_status,market_source_status,market_observed_at,market_generated_at,market_age_minutes,market_freshness_status,market_is_live
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R5,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,5,6,Racetothebottom,42.73,8.00,,,,,44.14,-81.9%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R5,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,5,7,Kentahten,32.52,17.00,,,,,1152.35,-98.5%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R5,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,5,8,Listening Is Doing,66.53,13.00,,,,,9.48,+37.1%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R5,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,5,9,Meet Me Halfway,74.72,8.00,,,,,7.14,+12.0%,Scratched,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,scratched,SCRATCHED,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,CATALOG_STATUS,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R5,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,5,10,Densetsu,82.21,23.00,,,,,5.75,+300.0%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R5,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,5,11,Novel Approach,51.96,12.00,,,,,19.61,-38.8%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R5,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,5,12,Raging Monkey,61.48,20.00,,,,,11.70,+70.9%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R5,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,5,13,Miss Himalaya,33.52,8.50,,,,,452.06,-98.1%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R5,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,5,14,Balgowan,60.14,34.00,,,,,12.45,+173.1%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R6,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,6,1,Sabertooth,56.35,9.50,,,,,13.62,-30.2%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R6,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,6,2,Black Adam,66.53,23.00,,,,,7.42,+210.0%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R6,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,6,3,Eire To The Jungle,68.28,21.00,,,,,6.84,+207.0%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R6,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,6,4,Jumpinmycar,52.42,7.50,,,,,19.02,-60.6%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R6,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,6,5,Royal Infantry,62.56,11.00,,,,,9.12,+20.6%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R6,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,6,6,Hell's Itch,50.71,35.00,,,,,22.68,+54.3%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R6,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,6,7,Lord Porchester,47.73,35.00,,,,,33.01,+6.0%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R6,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,6,8,Turnaquid,66.62,12.00,,,,,7.39,+62.4%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R6,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,6,9,Brutify,52.69,4.80,,,,,18.54,-74.1%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R6,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,6,10,Jingu Express,39.42,27.00,,,,,670.43,-96.0%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R6,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,6,11,King's Taj,50.90,29.00,,,,,22.22,+30.5%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R6,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,6,12,Karumba Girl,50.13,26.00,,,,,24.21,+7.4%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R6,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,6,13,Baby Blue,,4.20,,,,,,,EDGEiQ Price Pending,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R6,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,6,14,Friendzoned,46.35,4.80,,,,,40.99,-88.3%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R6,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,6,15,Mishima,62.20,16.00,,,,,9.30,+72.0%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R7,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,7,1,Black Frost,2.60,41.00,,,,,3136.66,-98.7%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R7,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,7,2,Immortalised,56.23,12.00,,,,,14.16,-15.3%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R7,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,7,3,Boss Boy,61.68,13.00,,,,,12.45,+4.4%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R7,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,7,4,The Quiet Immortal,52.06,5.50,,,,,15.76,-65.1%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R7,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,7,5,Ataegina,51.79,7.00,,,,,15.87,-55.9%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R7,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,7,6,North Terrace,39.79,35.00,,,,,22.95,+52.5%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R7,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,7,7,Sheer Lunacy,72.70,16.00,,,,,9.92,+61.3%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R7,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,7,8,Venus Shock,45.22,12.00,,,,,19.18,-37.4%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R7,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,7,9,Jenni Intiba,55.00,7.00,,,,,14.60,-52.1%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R7,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,7,10,King Incanto,35.04,6.50,,,,,27.46,-76.3%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R7,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,7,11,Queen Of Cordoba,69.00,8.50,,,,,10.66,-20.3%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R7,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,7,12,Dance Lady,39.45,41.00,,,,,23.23,+76.5%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R7,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,7,13,Queen Amanjena,64.54,9.00,,,,,11.69,-23.0%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R7,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,7,14,Acheter,32.12,19.00,,,,,31.06,-38.8%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R7,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,7,15,Vision Thing,64.50,19.00,,,,,11.70,+62.4%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R7,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,7,16,Toronova,61.95,71.00,,,,,12.38,+473.5%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R8,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,8,1,Compressing,57.29,6.50,,,,,13.52,-51.9%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R8,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,8,2,Lightning Flash,57.36,4.80,,,,,13.49,-64.4%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R8,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,8,3,First Day,62.30,,,,,,11.63,,Scratched,LADBROKES_CANONICAL_MARKET_V1,2026-08-22T03:11:46Z,governed,scratched,SCRATCHED,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,CATALOG_STATUS,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R8,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,8,4,Just Landed,59.85,19.00,,,,,12.49,+52.1%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R8,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,8,5,Stole Him,45.39,9.00,,,,,21.07,-57.3%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R8,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,8,6,Dandruff,33.51,51.00,,,,,40.95,+24.5%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R8,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,8,7,Zeaction,53.82,8.00,,,,,15.17,-47.3%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R8,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,8,8,Idling Behind,51.68,7.00,,,,,16.37,-57.2%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R8,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,8,9,Pro Velocity,46.92,9.50,,,,,19.73,-51.8%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R8,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,8,10,Azeola,68.38,15.00,,,,,9.88,+51.8%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R8,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,8,11,Mozzoni,49.79,7.00,,,,,17.58,-60.2%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R8,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,8,12,Proven Record,50.69,8.00,,,,,16.98,-52.9%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R8,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,8,13,Just Dance,47.22,31.00,,,,,19.48,+59.1%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R8,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,8,14,Opus,60.97,9.00,,,,,12.09,-25.6%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R8,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,8,15,Ideelistic,45.19,14.00,,,,,21.26,-34.1%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R8,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,8,16,Bearbrassblackfish,15.82,23.00,,,,,2132.15,-98.9%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R8,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,8,17,Mana Combat,36.54,13.00,,,,,33.44,-61.1%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-23|WANGARATTA,2026-08-23|WANGARATTA|R8,2026-08-22T03:11:46Z,2026-08-23,Wangaratta,8,18,Sardius,22.93,67.00,,,,,126.58,-47.1%,Governed Price Context,LADBROKES_CANONICAL_MARKET_V1,2026-08-21T22:14:54+00:00,governed,current,MARKET_UNAVAILABLE,LADBROKES_CANONICAL,,2026-08-22T03:11:46Z,,NO_PROVIDER_MATCH,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R1,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,1,1,Bluejet,,,,,,,,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,unavailable,pending_market,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R1,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,1,2,Doublet,,,,,,,1889.18,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R1,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,1,3,Dr Well,,,,,,,,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,unavailable,pending_market,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R1,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,1,4,Hit Squad,59.98,,,,,,7.35,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R1,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,1,5,Marquisard,53.69,,,,,,8.51,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R1,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,1,6,Precambrian,53.00,,,,,,8.66,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
