ra_horse_id,rcom_horse_id,canonical_horse_id,ra_horse_name,rcom_horse_name,normalised_name,match_tier,match_status,evidence_fields,evidence_values,candidate_count,conflict_status,decision_reason,policy_id,source_files
RA_HORSE_33701356770,RCOM_HORSE_5324069,RCOM_HORSE_5324069,SILVER MAID,SILVER MAID,SILVERMAID,UNIQUE_EXACT_NAME_CONTINUITY,RESOLVED_UNIQUE_CONTINUITY,normalised_name|historical_horse_code|historical_row_count|trainer_continuity|chronology,candidate_count=1;historical_rows=7;first_date=2024-10-09;last_date=2026-05-19;trainer_match=NO,1,NO_CONFLICT,UNIQUE_EXACT_NORMALISED_NAME_WITH_NO_CONFLICTING_REPOSITORY_EVIDENCE_AND_PLAUSIBLE_CHRONOLOGY,EDGEIQ-RA-RCOM-BRIDGE-A-v1,edgeiq_graphql_april_2026_results_v1.csv|edgeiq_graphql_august_2025_results_v1.csv|edgeiq_graphql_february_2026_results_v1.csv|edgeiq_graphql_march_2026_results_v1.csv|edgeiq_graphql_may_2026_results_v1.csv|edgeiq_graphql_october_2024_results_v1.csv|edgeiq_graphql_september_2025_results_v1.csv|public/data/edgeiq_current_horse_identity_crosswalk_v1.csv|public/data/edgeiq_daily_official_results_fact_v1.csv|public/data/edgeiq_historical_results_warehouse_v2_graphql.csv
RA_HORSE_33766701360,RCOM_HORSE_5334392,RCOM_HORSE_5334392,STELLAR JEWELS,STELLAR JEWELS,STELLARJEWELS,UNIQUE_EXACT_NAME_CONTINUITY,RESOLVED_UNIQUE_CONTINUITY,normalised_name|historical_horse_code|historical_row_count|trainer_continuity|chronology,candidate_count=1;historical_rows=1;first_date=2026-03-08;last_date=2026-03-08;trainer_match=NO,1,NO_CONFLICT,UNIQUE_EXACT_NORMALISED_NAME_WITH_NO_CONFLICTING_REPOSITORY_EVIDENCE_AND_PLAUSIBLE_CHRONOLOGY,EDGEIQ-RA-RCOM-BRIDGE-A-v1,edgeiq_graphql_march_2026_results_v1.csv|public/data/edgeiq_current_horse_identity_crosswalk_v1.csv|public/data/edgeiq_daily_official_results_fact_v1.csv|public/data/edgeiq_historical_results_warehouse_v2_graphql.csv
RA_HORSE_33825785580,,RA_HORSE_33825785580,BEMM RIVER,,BEMMRIVER,UNRESOLVED,NO_CANDIDATE,normalised_name|historical_horse_code|historical_row_count|trainer_continuity|chronology,repository_name_candidate_count=0,0,NO_CANDIDATE,NO_RCOM_CANDIDATE_FOUND_IN_REPOSITORY_WIDE_EVIDENCE_INDEX,EDGEIQ-RA-RCOM-BRIDGE-A-v1,public/data/edgeiq_current_horse_identity_crosswalk_v1.csv|public/data/edgeiq_daily_official_results_fact_v1.csv
RA_HORSE_33779044860,,RA_HORSE_33779044860,BLAZING INTENT,,BLAZINGINTENT,UNRESOLVED,NO_CANDIDATE,normalised_name|historical_horse_code|historical_row_count|trainer_continuity|chronology,repository_name_candidate_count=0,0,NO_CANDIDATE,NO_RCOM_CANDIDATE_FOUND_IN_REPOSITORY_WIDE_EVIDENCE_INDEX,EDGEIQ-RA-RCOM-BRIDGE-A-v1,public/data/edgeiq_current_horse_identity_crosswalk_v1.csv|public/data/edgeiq_daily_official_results_fact_v1.csv
RA_HORSE_33779082840,,RA_HORSE_33779082840,DESERT GUARD,,DESERTGUARD,UNRESOLVED,NO_CANDIDATE,normalised_name|historical_horse_code|historical_row_count|trainer_continuity|chronology,repository_name_candidate_count=0,0,NO_CANDIDATE,NO_RCOM_CANDIDATE_FOUND_IN_REPOSITORY_WIDE_EVIDENCE_INDEX,EDGEIQ-RA-RCOM-BRIDGE-A-v1,public/data/edgeiq_current_horse_identity_crosswalk_v1.csv|public/data/edgeiq_daily_official_results_fact_v1.csv
RA_HORSE_33837477090,,RA_HORSE_33837477090,PRESTIGE STAR,,PRESTIGESTAR,UNRESOLVED,NO_CANDIDATE,normalised_name|historical_horse_code|historical_row_count|trainer_continuity|chronology,repository_name_candidate_count=0,0,NO_CANDIDATE,NO_RCOM_CANDIDATE_FOUND_IN_REPOSITORY_WIDE_EVIDENCE_INDEX,EDGEIQ-RA-RCOM-BRIDGE-A-v1,public/data/edgeiq_current_horse_identity_crosswalk_v1.csv|public/data/edgeiq_daily_official_results_fact_v1.csv
RA_HORSE_33882458070,RCOM_HORSE_872362,RCOM_HORSE_872362,THE COMEDIAN,THE COMEDIAN,THECOMEDIAN,UNIQUE_EXACT_NAME_CONTINUITY,RESOLVED_UNIQUE_CONTINUITY,normalised_name|historical_horse_code|historical_row_count|trainer_continuity|chronology,candidate_count=1;historical_rows=6;first_date=2009-02-08;last_date=2010-05-08;trainer_match=NO,1,NO_CONFLICT,UNIQUE_EXACT_NORMALISED_NAME_WITH_NO_CONFLICTING_REPOSITORY_EVIDENCE_AND_PLAUSIBLE_CHRONOLOGY,EDGEIQ-RA-RCOM-BRIDGE-A-v1,edgeiq_graphql_april_2010_results_v1.csv|edgeiq_graphql_february_2009_results_v1.csv|edgeiq_graphql_february_2010_results_v1.csv|edgeiq_graphql_may_2010_results_v1.csv|edgeiq_graphql_october_2009_results_v1.csv|public/data/edgeiq_current_horse_identity_crosswalk_v1.csv|public/data/edgeiq_daily_official_results_fact_v1.csv|public/data/edgeiq_historical_results_warehouse_v2_graphql.csv
RA_HORSE_33803674890,RCOM_HORSE_5340233,RCOM_HORSE_5340233,WATTEN ASSETT,WATTEN ASSETT,WATTENASSETT,UNIQUE_EXACT_NAME_CONTINUITY,RESOLVED_UNIQUE_CONTINUITY,normalised_name|historical_horse_code|historical_row_count|trainer_continuity|chronology,candidate_count=1;historical_rows=7;first_date=2025-06-25;last_date=2026-02-17;trainer_match=NO,1,NO_CONFLICT,UNIQUE_EXACT_NORMALISED_NAME_WITH_NO_CONFLICTING_REPOSITORY_EVIDENCE_AND_PLAUSIBLE_CHRONOLOGY,EDGEIQ-RA-RCOM-BRIDGE-A-v1,edgeiq_graphql_december_2025_results_v1.csv|edgeiq_graphql_february_2026_results_v1.csv|edgeiq_graphql_january_2026_results_v1.csv|edgeiq_graphql_june_2025_results_v1.csv|edgeiq_graphql_november_2025_results_v1.csv|public/data/edgeiq_current_horse_identity_crosswalk_v1.csv|public/data/edgeiq_daily_official_results_fact_v1.csv|public/data/edgeiq_historical_results_warehouse_v2_graphql.csv
RA_HORSE_33913994130,RCOM_HORSE_5357661,RCOM_HORSE_5357661,WINSILENCE (NZ),WINSILENCE,WINSILENCE,UNIQUE_EXACT_NAME_CONTINUITY,RESOLVED_UNIQUE_CONTINUITY,normalised_name|historical_horse_code|historical_row_count|trainer_continuity|chronology,candidate_count=1;historical_rows=5;first_date=2025-05-15;last_date=2025-11-07;trainer_match=NO,1,NO_CONFLICT,UNIQUE_EXACT_NORMALISED_NAME_WITH_NO_CONFLICTING_REPOSITORY_EVIDENCE_AND_PLAUSIBLE_CHRONOLOGY,EDGEIQ-RA-RCOM-BRIDGE-A-v1,edgeiq_graphql_may_2025_results_v1.csv|edgeiq_graphql_november_2025_results_v1.csv|edgeiq_graphql_october_2025_results_v1.csv|public/data/edgeiq_current_horse_identity_crosswalk_v1.csv|public/data/edgeiq_daily_official_results_fact_v1.csv|public/data/edgeiq_historical_results_warehouse_v2_graphql.csv
RA_HORSE_33625137240,RCOM_HORSE_5312028,RCOM_HORSE_5312028,BANNED WITNESS,BANNED WITNESS,BANNEDWITNESS,UNIQUE_EXACT_NAME_CONTINUITY,RESOLVED_UNIQUE_CONTINUITY,normalised_name|historical_horse_code|historical_row_count|trainer_continuity|chronology,candidate_count=1;historical_rows=3;first_date=2025-09-07;last_date=2025-09-23;trainer_match=NO,1,NO_CONFLICT,UNIQUE_EXACT_NORMALISED_NAME_WITH_NO_CONFLICTING_REPOSITORY_EVIDENCE_AND_PLAUSIBLE_CHRONOLOGY,EDGEIQ-RA-RCOM-BRIDGE-A-v1,edgeiq_graphql_september_2025_results_v1.csv|public/data/edgeiq_current_horse_identity_crosswalk_v1.csv|public/data/edgeiq_daily_official_results_fact_v1.csv|public/data/edgeiq_historical_results_warehouse_v2_graphql.csv
RA_HORSE_33210572880,RCOM_HORSE_5246536,RCOM_HORSE_5246536,COME ALONG JEFFREY,COME ALONG JEFFREY,COMEALONGJEFFREY,UNIQUE_EXACT_NAME_CONTINUITY,RESOLVED_UNIQUE_CONTINUITY,normalised_name|historical_horse_code|historical_row_count|trainer_continuity|chronology,candidate_count=1;historical_rows=43;first_date=2020-12-02;last_date=2026-06-04;trainer_match=NO,1,NO_CONFLICT,UNIQUE_EXACT_NORMALISED_NAME_WITH_NO_CONFLICTING_REPOSITORY_EVIDENCE_AND_PLAUSIBLE_CHRONOLOGY,EDGEIQ-RA-RCOM-BRIDGE-A-v1,edgeiq_graphql_april_2026_results_v1.csv|edgeiq_graphql_august_2021_results_v1.csv|edgeiq_graphql_august_2023_results_v1.csv|edgeiq_graphql_august_2024_results_v1.csv|edgeiq_graphql_december_2020_results_v1.csv|edgeiq_graphql_december_2023_results_v1.csv|edgeiq_graphql_december_2024_results_v1.csv|edgeiq_graphql_february_2023_results_v1.csv|edgeiq_graphql_january_2023_results_v1.csv|edgeiq_graphql_january_2025_results_v1.csv|edgeiq_graphql_july_2023_results_v1.csv|edgeiq_graphql_july_2024_results_v1.csv|edgeiq_graphql_july_2025_results_v1.csv|edgeiq_graphql_june_2023_results_v1.csv|edgeiq_graphql_june_2024_results_v1.csv|edgeiq_graphql_june_2026_results_v1.csv|edgeiq_graphql_march_2026_results_v1.csv|edgeiq_graphql_may_2026_results_v1.csv|edgeiq_graphql_november_2021_results_v1.csv|edgeiq_graphql_november_2023_results_v1.csv|edgeiq_graphql_november_2024_results_v1.csv|edgeiq_graphql_october_2021_results_v1.csv|edgeiq_graphql_october_2023_results_v1.csv|edgeiq_graphql_october_2024_results_v1.csv|edgeiq_graphql_september_2021_results_v1.csv|edgeiq_graphql_september_2023_results_v1.csv|edgeiq_graphql_september_2024_results_v1.csv|public/data/edgeiq_current_horse_identity_crosswalk_v1.csv|public/data/edgeiq_daily_official_results_fact_v1.csv|public/data/edgeiq_historical_results_warehouse_v2_graphql.csv
RA_HORSE_33888572850,RCOM_HORSE_5353645,RCOM_HORSE_5353645,HUMZA BEY (NZ),HUMZA BEY,HUMZABEY,STRONG_COMPOSITE_IDENTITY,RESOLVED_COMPOSITE,normalised_name|historical_horse_code|historical_row_count|trainer_continuity|chronology,candidate_count=1;historical_rows=4;first_date=2026-01-15;last_date=2026-02-27;trainer_match=YES,1,NO_CONFLICT,UNIQUE_RCOM_CANDIDATE_WITH_TRAINER_CONTINUITY_AND_PRE_RACE_CHRONOLOGY,EDGEIQ-RA-RCOM-BRIDGE-A-v1,edgeiq_graphql_february_2026_results_v1.csv|edgeiq_graphql_january_2026_results_v1.csv|public/data/edgeiq_current_horse_identity_crosswalk_v1.csv|public/data/edgeiq_daily_official_results_fact_v1.csv|public/data/edgeiq_historical_results_warehouse_v2_graphql.csv
RA_HORSE_33718302180,RCOM_HORSE_5326746,RCOM_HORSE_5326746,THINXZO,THINXZO,THINXZO,UNIQUE_EXACT_NAME_CONTINUITY,RESOLVED_UNIQUE_CONTINUITY,normalised_name|historical_horse_code|historical_row_count|trainer_continuity|chronology,candidate_count=1;historical_rows=26;first_date=2025-01-16;last_date=2026-06-10;trainer_match=NO,1,NO_CONFLICT,UNIQUE_EXACT_NORMALISED_NAME_WITH_NO_CONFLICTING_REPOSITORY_EVIDENCE_AND_PLAUSIBLE_CHRONOLOGY,EDGEIQ-RA-RCOM-BRIDGE-A-v1,edgeiq_graphql_april_2025_results_v1.csv|edgeiq_graphql_april_2026_results_v1.csv|edgeiq_graphql_august_2025_results_v1.csv|edgeiq_graphql_december_2025_results_v1.csv|edgeiq_graphql_february_2025_results_v1.csv|edgeiq_graphql_january_2025_WEEK3_results_v1.csv|edgeiq_graphql_june_2026_results_v1.csv|edgeiq_graphql_march_2025_results_v1.csv|edgeiq_graphql_may_2026_results_v1.csv|edgeiq_graphql_november_2025_results_v1.csv|edgeiq_graphql_october_2025_results_v1.csv|edgeiq_graphql_september_2025_results_v1.csv|public/data/edgeiq_current_horse_identity_crosswalk_v1.csv|public/data/edgeiq_daily_official_results_fact_v1.csv|public/data/edgeiq_historical_results_warehouse_v2_graphql.csv
RA_HORSE_33745622460,RCOM_HORSE_5331062,RCOM_HORSE_5331062,DOLLAR SHOT,DOLLAR SHOT,DOLLARSHOT,UNIQUE_EXACT_NAME_CONTINUITY,RESOLVED_UNIQUE_CONTINUITY,normalised_name|historical_horse_code|historical_row_count|trainer_continuity|chronology,candidate_count=1;historical_rows=25;first_date=2024-05-23;last_date=2026-06-08;trainer_match=NO,1,NO_CONFLICT,UNIQUE_EXACT_NORMALISED_NAME_WITH_NO_CONFLICTING_REPOSITORY_EVIDENCE_AND_PLAUSIBLE_CHRONOLOGY,EDGEIQ-RA-RCOM-BRIDGE-A-v1,edgeiq_graphql_april_2025_results_v1.csv|edgeiq_graphql_august_2025_results_v1.csv|edgeiq_graphql_december_2025_results_v1.csv|edgeiq_graphql_february_2025_results_v1.csv|edgeiq_graphql_january_2025_WEEK4_results_v1.csv|edgeiq_graphql_july_2025_results_v1.csv|edgeiq_graphql_june_2024_results_v1.csv|edgeiq_graphql_june_2026_results_v1.csv|edgeiq_graphql_march_2025_results_v1.csv|edgeiq_graphql_may_2024_results_v1.csv|edgeiq_graphql_may_2026_results_v1.csv|edgeiq_graphql_november_2025_results_v1.csv|edgeiq_graphql_october_2024_results_v1.csv|edgeiq_graphql_october_2025_results_v1.csv|edgeiq_graphql_september_2024_results_v1.csv|edgeiq_graphql_september_2025_results_v1.csv|public/data/edgeiq_current_horse_identity_crosswalk_v1.csv|public/data/edgeiq_daily_official_results_fact_v1.csv|public/data/edgeiq_historical_results_warehouse_v2_graphql.csv
RA_HORSE_33699147600,RCOM_HORSE_5323720,RCOM_HORSE_5323720,UNTAPPED,UNTAPPED,UNTAPPED,UNIQUE_EXACT_NAME_CONTINUITY,RESOLVED_UNIQUE_CONTINUITY,normalised_name|historical_horse_code|historical_row_count|trainer_continuity|chronology,candidate_count=1;historical_rows=17;first_date=2024-02-10;last_date=2026-02-12;trainer_match=NO,1,NO_CONFLICT,UNIQUE_EXACT_NORMALISED_NAME_WITH_NO_CONFLICTING_REPOSITORY_EVIDENCE_AND_PLAUSIBLE_CHRONOLOGY,EDGEIQ-RA-RCOM-BRIDGE-A-v1,edgeiq_graphql_april_2025_results_v1.csv|edgeiq_graphql_december_2025_results_v1.csv|edgeiq_graphql_february_2024_results_v1.csv|edgeiq_graphql_february_2025_results_v1.csv|edgeiq_graphql_february_2026_results_v1.csv|edgeiq_graphql_january_2025_WEEK2_results_v1.csv|edgeiq_graphql_january_2025_WEEK4_results_v1.csv|edgeiq_graphql_january_2026_results_v1.csv|edgeiq_graphql_march_2024_results_v1.csv|edgeiq_graphql_march_2025_results_v1.csv|edgeiq_graphql_may_2025_results_v1.csv|edgeiq_graphql_november_2025_results_v1.csv|public/data/edgeiq_current_horse_identity_crosswalk_v1.csv|public/data/edgeiq_daily_official_results_fact_v1.csv|public/data/edgeiq_historical_results_warehouse_v2_graphql.csv
RA_HORSE_31850116620,RCOM_HORSE_5031614,RCOM_HORSE_5031614,MR EXCLUSIVE,MR EXCLUSIVE,MREXCLUSIVE,UNIQUE_EXACT_NAME_CONTINUITY,RESOLVED_UNIQUE_CONTINUITY,normalised_name|historical_horse_code|historical_row_count|trainer_continuity|chronology,candidate_count=1;historical_rows=57;first_date=2018-04-21;last_date=2026-06-17;trainer_match=NO,1,NO_CONFLICT,UNIQUE_EXACT_NORMALISED_NAME_WITH_NO_CONFLICTING_REPOSITORY_EVIDENCE_AND_PLAUSIBLE_CHRONOLOGY,EDGEIQ-RA-RCOM-BRIDGE-A-v1,edgeiq_graphql_april_2018_results_v1.csv|edgeiq_graphql_april_2019_results_v1.csv|edgeiq_graphql_april_2020_results_v1.csv|edgeiq_graphql_april_2021_results_v1.csv|edgeiq_graphql_april_2022_results_v1.csv|edgeiq_graphql_april_2026_results_v1.csv|edgeiq_graphql_august_2023_results_v1.csv|edgeiq_graphql_august_2024_results_v1.csv|edgeiq_graphql_august_2025_results_v1.csv|edgeiq_graphql_december_2023_results_v1.csv|edgeiq_graphql_december_2024_results_v1.csv|edgeiq_graphql_december_2025_results_v1.csv|edgeiq_graphql_january_2024_results_v1.csv|edgeiq_graphql_july_2019_results_v1.csv|edgeiq_graphql_july_2021_results_v1.csv|edgeiq_graphql_july_2023_results_v1.csv|edgeiq_graphql_july_2024_results_v1.csv|edgeiq_graphql_july_2025_results_v1.csv|edgeiq_graphql_june_2019_results_v1.csv|edgeiq_graphql_june_2021_results_v1.csv|edgeiq_graphql_june_2024_results_v1.csv|edgeiq_graphql_june_2026_results_v1.csv|edgeiq_graphql_may_2019_results_v1.csv|edgeiq_graphql_may_2021_results_v1.csv|edgeiq_graphql_may_2022_results_v1.csv|edgeiq_graphql_may_2023_results_v1.csv|edgeiq_graphql_may_2026_results_v1.csv|edgeiq_graphql_november_2018_results_v1.csv|edgeiq_graphql_november_2019_results_v1.csv|edgeiq_graphql_november_2020_results_v1.csv|edgeiq_graphql_november_2024_results_v1.csv|edgeiq_graphql_november_2025_results_v1.csv|edgeiq_graphql_october_2018_results_v1.csv|edgeiq_graphql_october_2019_results_v1.csv|edgeiq_graphql_october_2021_results_v1.csv|edgeiq_graphql_october_2023_results_v1.csv|edgeiq_graphql_october_2024_results_v1.csv|edgeiq_graphql_october_2025_results_v1.csv|edgeiq_graphql_september_2018_results_v1.csv|edgeiq_graphql_september_2019_results_v1.csv|edgeiq_graphql_september_2024_results_v1.csv|edgeiq_graphql_september_2025_results_v1.csv|public/data/edgeiq_current_horse_identity_crosswalk_v1.csv|public/data/edgeiq_daily_official_results_fact_v1.csv|public/data/edgeiq_historical_results_warehouse_v2_graphql.csv
RA_HORSE_34013697960,RCOM_HORSE_5373412,RCOM_HORSE_5373412,MAINMANKASH,MAINMANKASH,MAINMANKASH,UNIQUE_EXACT_NAME_CONTINUITY,RESOLVED_UNIQUE_CONTINUITY,normalised_name|historical_horse_code|historical_row_count|trainer_continuity|chronology,candidate_count=1;historical_rows=5;first_date=2025-07-06;last_date=2026-04-29;trainer_match=NO,1,NO_CONFLICT,UNIQUE_EXACT_NORMALISED_NAME_WITH_NO_CONFLICTING_REPOSITORY_EVIDENCE_AND_PLAUSIBLE_CHRONOLOGY,EDGEIQ-RA-RCOM-BRIDGE-A-v1,edgeiq_graphql_april_2026_results_v1.csv|edgeiq_graphql_july_2025_results_v1.csv|edgeiq_graphql_march_2026_results_v1.csv|public/data/edgeiq_current_horse_identity_crosswalk_v1.csv|public/data/edgeiq_daily_official_results_fact_v1.csv|public/data/edgeiq_historical_results_warehouse_v2_graphql.csv
RA_HORSE_33738393600,RCOM_HORSE_5329920,RCOM_HORSE_5329920,MISLIGHT,MISLIGHT,MISLIGHT,UNIQUE_EXACT_NAME_CONTINUITY,RESOLVED_UNIQUE_CONTINUITY,normalised_name|historical_horse_code|historical_row_count|trainer_continuity|chronology,candidate_count=1;historical_rows=16;first_date=2025-02-10;last_date=2026-01-30;trainer_match=NO,1,NO_CONFLICT,UNIQUE_EXACT_NORMALISED_NAME_WITH_NO_CONFLICTING_REPOSITORY_EVIDENCE_AND_PLAUSIBLE_CHRONOLOGY,EDGEIQ-RA-RCOM-BRIDGE-A-v1,edgeiq_graphql_august_2025_results_v1.csv|edgeiq_graphql_december_2025_results_v1.csv|edgeiq_graphql_february_2025_results_v1.csv|edgeiq_graphql_january_2026_results_v1.csv|edgeiq_graphql_july_2025_results_v1.csv|edgeiq_graphql_june_2025_results_v1.csv|edgeiq_graphql_may_2025_results_v1.csv|edgeiq_graphql_november_2025_results_v1.csv|edgeiq_graphql_october_2025_results_v1.csv|public/data/edgeiq_current_horse_identity_crosswalk_v1.csv|public/data/edgeiq_daily_official_results_fact_v1.csv|public/data/edgeiq_historical_results_warehouse_v2_graphql.csv
RA_HORSE_33886927050,RCOM_HORSE_5353385,RCOM_HORSE_5353385,INVINCIBLE AMOUR,INVINCIBLE AMOUR,INVINCIBLEAMOUR,UNIQUE_EXACT_NAME_CONTINUITY,RESOLVED_UNIQUE_CONTINUITY,normalised_name|historical_horse_code|historical_row_count|trainer_continuity|chronology,candidate_count=1;historical_rows=5;first_date=2025-10-25;last_date=2026-06-11;trainer_match=NO,1,NO_CONFLICT,UNIQUE_EXACT_NORMALISED_NAME_WITH_NO_CONFLICTING_REPOSITORY_EVIDENCE_AND_PLAUSIBLE_CHRONOLOGY,EDGEIQ-RA-RCOM-BRIDGE-A-v1,edgeiq_graphql_april_2026_results_v1.csv|edgeiq_graphql_june_2026_results_v1.csv|edgeiq_graphql_november_2025_results_v1.csv|edgeiq_graphql_october_2025_results_v1.csv|public/data/edgeiq_current_horse_identity_crosswalk_v1.csv|public/data/edgeiq_daily_official_results_fact_v1.csv|public/data/edgeiq_historical_results_warehouse_v2_graphql.csv
RA_HORSE_33523198920,RCOM_HORSE_5295924,RCOM_HORSE_5295924,MIDNIGHT DEVIL,MIDNIGHT DEVIL,MIDNIGHTDEVIL,UNIQUE_EXACT_NAME_CONTINUITY,RESOLVED_UNIQUE_CONTINUITY,normalised_name|historical_horse_code|historical_row_count|trainer_continuity|chronology,candidate_count=1;historical_rows=32;first_date=2023-01-21;last_date=2025-12-18;trainer_match=NO,1,NO_CONFLICT,UNIQUE_EXACT_NORMALISED_NAME_WITH_NO_CONFLICTING_REPOSITORY_EVIDENCE_AND_PLAUSIBLE_CHRONOLOGY,EDGEIQ-RA-RCOM-BRIDGE-A-v1,edgeiq_graphql_december_2023_results_v1.csv|edgeiq_graphql_december_2024_results_v1.csv|edgeiq_graphql_december_2025_results_v1.csv|edgeiq_graphql_february_2023_results_v1.csv|edgeiq_graphql_february_2024_results_v1.csv|edgeiq_graphql_january_2023_results_v1.csv|edgeiq_graphql_january_2024_results_v1.csv|edgeiq_graphql_march_2023_results_v1.csv|edgeiq_graphql_march_2024_results_v1.csv|edgeiq_graphql_november_2023_results_v1.csv|edgeiq_graphql_november_2024_results_v1.csv|edgeiq_graphql_november_2025_results_v1.csv|edgeiq_graphql_october_2023_results_v1.csv|edgeiq_graphql_october_2024_results_v1.csv|edgeiq_graphql_october_2025_results_v1.csv|edgeiq_graphql_september_2024_results_v1.csv|edgeiq_graphql_september_2025_results_v1.csv|public/data/edgeiq_current_horse_identity_crosswalk_v1.csv|public/data/edgeiq_daily_official_results_fact_v1.csv|public/data/edgeiq_historical_results_warehouse_v2_graphql.csv
RA_HORSE_33244330770,RCOM_HORSE_5251869,RCOM_HORSE_5251869,MAGIC DRUM,MAGIC DRUM,MAGICDRUM,UNIQUE_EXACT_NAME_CONTINUITY,RESOLVED_UNIQUE_CONTINUITY,normalised_name|historical_horse_code|historical_row_count|trainer_continuity|chronology,candidate_count=1;historical_rows=46;first_date=2021-05-12;last_date=2026-06-15;trainer_match=NO,1,NO_CONFLICT,UNIQUE_EXACT_NORMALISED_NAME_WITH_NO_CONFLICTING_REPOSITORY_EVIDENCE_AND_PLAUSIBLE_CHRONOLOGY,EDGEIQ-RA-RCOM-BRIDGE-A-v1,edgeiq_graphql_april_2025_results_v1.csv|edgeiq_graphql_august_2023_results_v1.csv|edgeiq_graphql_august_2024_results_v1.csv|edgeiq_graphql_december_2021_results_v1.csv|edgeiq_graphql_december_2025_results_v1.csv|edgeiq_graphql_february_2024_results_v1.csv|edgeiq_graphql_february_2025_results_v1.csv|edgeiq_graphql_february_2026_results_v1.csv|edgeiq_graphql_january_2022_results_v1.csv|edgeiq_graphql_january_2023_results_v1.csv|edgeiq_graphql_january_2024_results_v1.csv|edgeiq_graphql_january_2025_WEEK2_results_v1.csv|edgeiq_graphql_january_2025_WEEK4_results_v1.csv|edgeiq_graphql_january_2026_results_v1.csv|edgeiq_graphql_july_2023_results_v1.csv|edgeiq_graphql_july_2024_results_v1.csv|edgeiq_graphql_june_2024_results_v1.csv|edgeiq_graphql_june_2025_results_v1.csv|edgeiq_graphql_june_2026_results_v1.csv|edgeiq_graphql_march_2022_results_v1.csv|edgeiq_graphql_march_2025_results_v1.csv|edgeiq_graphql_may_2021_results_v1.csv|edgeiq_graphql_may_2025_results_v1.csv|edgeiq_graphql_november_2021_results_v1.csv|edgeiq_graphql_november_2023_results_v1.csv|edgeiq_graphql_november_2025_results_v1.csv|edgeiq_graphql_october_2025_results_v1.csv|edgeiq_graphql_september_2024_results_v1.csv|public/data/edgeiq_current_horse_identity_crosswalk_v1.csv|public/data/edgeiq_daily_official_results_fact_v1.csv|public/data/edgeiq_historical_results_warehouse_v2_graphql.csv
RA_HORSE_33681904680,RCOM_HORSE_5320996,RCOM_HORSE_5320996,RUBY AVENUE,RUBY AVENUE,RUBYAVENUE,UNIQUE_EXACT_NAME_CONTINUITY,RESOLVED_UNIQUE_CONTINUITY,normalised_name|historical_horse_code|historical_row_count|trainer_continuity|chronology,candidate_count=1;historical_rows=18;first_date=2024-12-08;last_date=2026-06-22;trainer_match=NO,1,NO_CONFLICT,UNIQUE_EXACT_NORMALISED_NAME_WITH_NO_CONFLICTING_REPOSITORY_EVIDENCE_AND_PLAUSIBLE_CHRONOLOGY,EDGEIQ-RA-RCOM-BRIDGE-A-v1,edgeiq_graphql_december_2024_results_v1.csv|edgeiq_graphql_december_2025_results_v1.csv|edgeiq_graphql_february_2026_results_v1.csv|edgeiq_graphql_january_2026_results_v1.csv|edgeiq_graphql_june_2025_results_v1.csv|edgeiq_graphql_june_2026_results_v1.csv|edgeiq_graphql_may_2025_results_v1.csv|edgeiq_graphql_november_2025_results_v1.csv|public/data/edgeiq_current_horse_identity_crosswalk_v1.csv|public/data/edgeiq_daily_official_results_fact_v1.csv|public/data/edgeiq_historical_results_warehouse_v2_graphql.csv
RA_HORSE_33595215330,RCOM_HORSE_5307301,RCOM_HORSE_5307301,FLYING MEAN,FLYING MEAN,FLYINGMEAN,UNIQUE_EXACT_NAME_CONTINUITY,RESOLVED_UNIQUE_CONTINUITY,normalised_name|historical_horse_code|historical_row_count|trainer_continuity|chronology,candidate_count=1;historical_rows=17;first_date=2023-11-05;last_date=2026-06-22;trainer_match=NO,1,NO_CONFLICT,UNIQUE_EXACT_NORMALISED_NAME_WITH_NO_CONFLICTING_REPOSITORY_EVIDENCE_AND_PLAUSIBLE_CHRONOLOGY,EDGEIQ-RA-RCOM-BRIDGE-A-v1,edgeiq_graphql_april_2025_results_v1.csv|edgeiq_graphql_december_2023_results_v1.csv|edgeiq_graphql_february_2025_results_v1.csv|edgeiq_graphql_july_2024_results_v1.csv|edgeiq_graphql_june_2024_results_v1.csv|edgeiq_graphql_june_2026_results_v1.csv|edgeiq_graphql_march_2025_results_v1.csv|edgeiq_graphql_may_2024_results_v1.csv|edgeiq_graphql_may_2026_results_v1.csv|edgeiq_graphql_november_2023_results_v1.csv|public/data/edgeiq_current_horse_identity_crosswalk_v1.csv|public/data/edgeiq_daily_official_results_fact_v1.csv|public/data/edgeiq_historical_results_warehouse_v2_graphql.csv
