benchmark_group_id,canonical_race_id,canonical_runner_id,race_date,track,race_number,race_distance_metres,segment_start_metres,segment_end_metres,segment_distance_metres,elapsed_time_seconds,average_speed_mps,eligibility_status,source_format,source_hash
RSTG1-77CC5CA4F68F14C7,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8,15718296,2026-07-20,Southside Pakenham Synthetic,8,1600,800,600,200,11.8064,16.940000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c097b73d9bdbb87cb15b05d189db298ea7cec94e8b4f29c337b797f82bcb799b
RSTG1-BC0949B8037790BC,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8,15718296,2026-07-20,Southside Pakenham Synthetic,8,1600,600,400,200,11.0011,18.180000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c097b73d9bdbb87cb15b05d189db298ea7cec94e8b4f29c337b797f82bcb799b
RSTG1-A28C92AC0B4E70E9,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8,15718296,2026-07-20,Southside Pakenham Synthetic,8,1600,400,200,200,10.7066,18.680000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c097b73d9bdbb87cb15b05d189db298ea7cec94e8b4f29c337b797f82bcb799b
RSTG1-0F27D177B494EEA4,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8,15718296,2026-07-20,Southside Pakenham Synthetic,8,1600,200,0,200,11.5340,17.340000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c097b73d9bdbb87cb15b05d189db298ea7cec94e8b4f29c337b797f82bcb799b
RSTG1-7F435438F124FA6B,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8,15716860,2026-07-20,Southside Pakenham Synthetic,8,1600,1600,1400,200,14.6843,13.620000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c097b73d9bdbb87cb15b05d189db298ea7cec94e8b4f29c337b797f82bcb799b
RSTG1-AF341F47C1DC657F,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8,15716860,2026-07-20,Southside Pakenham Synthetic,8,1600,1400,1200,200,12.2926,16.270000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c097b73d9bdbb87cb15b05d189db298ea7cec94e8b4f29c337b797f82bcb799b
RSTG1-7C7715EBDA2A0798,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8,15716860,2026-07-20,Southside Pakenham Synthetic,8,1600,1200,1000,200,12.3381,16.210000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c097b73d9bdbb87cb15b05d189db298ea7cec94e8b4f29c337b797f82bcb799b
RSTG1-B45F6779CE8430A9,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8,15716860,2026-07-20,Southside Pakenham Synthetic,8,1600,1000,800,200,12.2474,16.330000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c097b73d9bdbb87cb15b05d189db298ea7cec94e8b4f29c337b797f82bcb799b
RSTG1-77CC5CA4F68F14C7,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8,15716860,2026-07-20,Southside Pakenham Synthetic,8,1600,800,600,200,11.7786,16.980000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c097b73d9bdbb87cb15b05d189db298ea7cec94e8b4f29c337b797f82bcb799b
RSTG1-BC0949B8037790BC,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8,15716860,2026-07-20,Southside Pakenham Synthetic,8,1600,600,400,200,10.9230,18.310000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c097b73d9bdbb87cb15b05d189db298ea7cec94e8b4f29c337b797f82bcb799b
RSTG1-A28C92AC0B4E70E9,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8,15716860,2026-07-20,Southside Pakenham Synthetic,8,1600,400,200,200,10.9349,18.290000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c097b73d9bdbb87cb15b05d189db298ea7cec94e8b4f29c337b797f82bcb799b
RSTG1-0F27D177B494EEA4,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8,15716860,2026-07-20,Southside Pakenham Synthetic,8,1600,200,0,200,11.5207,17.360000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c097b73d9bdbb87cb15b05d189db298ea7cec94e8b4f29c337b797f82bcb799b
RSTG1-7F435438F124FA6B,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8,15716140,2026-07-20,Southside Pakenham Synthetic,8,1600,1600,1400,200,14.7167,13.590000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c097b73d9bdbb87cb15b05d189db298ea7cec94e8b4f29c337b797f82bcb799b
RSTG1-AF341F47C1DC657F,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8,15716140,2026-07-20,Southside Pakenham Synthetic,8,1600,1400,1200,200,12.3153,16.240000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c097b73d9bdbb87cb15b05d189db298ea7cec94e8b4f29c337b797f82bcb799b
RSTG1-7C7715EBDA2A0798,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8,15716140,2026-07-20,Southside Pakenham Synthetic,8,1600,1200,1000,200,12.3762,16.160000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c097b73d9bdbb87cb15b05d189db298ea7cec94e8b4f29c337b797f82bcb799b
RSTG1-B45F6779CE8430A9,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8,15716140,2026-07-20,Southside Pakenham Synthetic,8,1600,1000,800,200,12.3609,16.180000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c097b73d9bdbb87cb15b05d189db298ea7cec94e8b4f29c337b797f82bcb799b
RSTG1-77CC5CA4F68F14C7,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8,15716140,2026-07-20,Southside Pakenham Synthetic,8,1600,800,600,200,11.7925,16.960000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c097b73d9bdbb87cb15b05d189db298ea7cec94e8b4f29c337b797f82bcb799b
RSTG1-BC0949B8037790BC,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8,15716140,2026-07-20,Southside Pakenham Synthetic,8,1600,600,400,200,10.9769,18.220000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c097b73d9bdbb87cb15b05d189db298ea7cec94e8b4f29c337b797f82bcb799b
RSTG1-A28C92AC0B4E70E9,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8,15716140,2026-07-20,Southside Pakenham Synthetic,8,1600,400,200,200,10.9349,18.290000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c097b73d9bdbb87cb15b05d189db298ea7cec94e8b4f29c337b797f82bcb799b
RSTG1-0F27D177B494EEA4,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8,15716140,2026-07-20,Southside Pakenham Synthetic,8,1600,200,0,200,11.7371,17.040000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c097b73d9bdbb87cb15b05d189db298ea7cec94e8b4f29c337b797f82bcb799b
RSTG1-7F435438F124FA6B,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8,15696781,2026-07-20,Southside Pakenham Synthetic,8,1600,1600,1400,200,14.0548,14.230000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c097b73d9bdbb87cb15b05d189db298ea7cec94e8b4f29c337b797f82bcb799b
RSTG1-AF341F47C1DC657F,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8,15696781,2026-07-20,Southside Pakenham Synthetic,8,1600,1400,1200,200,12.2926,16.270000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c097b73d9bdbb87cb15b05d189db298ea7cec94e8b4f29c337b797f82bcb799b
RSTG1-7C7715EBDA2A0798,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8,15696781,2026-07-20,Southside Pakenham Synthetic,8,1600,1200,1000,200,12.3916,16.140000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c097b73d9bdbb87cb15b05d189db298ea7cec94e8b4f29c337b797f82bcb799b
RSTG1-B45F6779CE8430A9,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8,15696781,2026-07-20,Southside Pakenham Synthetic,8,1600,1000,800,200,12.3762,16.160000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c097b73d9bdbb87cb15b05d189db298ea7cec94e8b4f29c337b797f82bcb799b
RSTG1-77CC5CA4F68F14C7,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8,15696781,2026-07-20,Southside Pakenham Synthetic,8,1600,800,600,200,11.9332,16.760000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c097b73d9bdbb87cb15b05d189db298ea7cec94e8b4f29c337b797f82bcb799b
RSTG1-BC0949B8037790BC,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8,15696781,2026-07-20,Southside Pakenham Synthetic,8,1600,600,400,200,11.3250,17.660000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c097b73d9bdbb87cb15b05d189db298ea7cec94e8b4f29c337b797f82bcb799b
RSTG1-A28C92AC0B4E70E9,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8,15696781,2026-07-20,Southside Pakenham Synthetic,8,1600,400,200,200,11.2803,17.730000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c097b73d9bdbb87cb15b05d189db298ea7cec94e8b4f29c337b797f82bcb799b
RSTG1-0F27D177B494EEA4,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R8,15696781,2026-07-20,Southside Pakenham Synthetic,8,1600,200,0,200,12.1877,16.410000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c097b73d9bdbb87cb15b05d189db298ea7cec94e8b4f29c337b797f82bcb799b
RSTG1-D1156039ECDC518A,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R9,15713818,2026-07-20,Southside Pakenham Synthetic,9,1200,1200,1000,200,13.4680,14.850000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c4af6e3ec8529be16e6339a9790e07f2e2a01eefa94fff9dec41a3edfd46a63d
RSTG1-A2ADF1A1BA182B1A,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R9,15713818,2026-07-20,Southside Pakenham Synthetic,9,1200,1000,800,200,10.5876,18.890000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c4af6e3ec8529be16e6339a9790e07f2e2a01eefa94fff9dec41a3edfd46a63d
RSTG1-425734F2A64A54A3,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R9,15713818,2026-07-20,Southside Pakenham Synthetic,9,1200,800,600,200,10.9589,18.250000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c4af6e3ec8529be16e6339a9790e07f2e2a01eefa94fff9dec41a3edfd46a63d
RSTG1-46F357E8F933A71D,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R9,15713818,2026-07-20,Southside Pakenham Synthetic,9,1200,600,400,200,11.0011,18.180000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c4af6e3ec8529be16e6339a9790e07f2e2a01eefa94fff9dec41a3edfd46a63d
RSTG1-082ECA502FAF10FF,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R9,15713818,2026-07-20,Southside Pakenham Synthetic,9,1200,400,200,200,10.9589,18.250000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c4af6e3ec8529be16e6339a9790e07f2e2a01eefa94fff9dec41a3edfd46a63d
RSTG1-5ED0763D6E302EDF,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R9,15713818,2026-07-20,Southside Pakenham Synthetic,9,1200,200,0,200,11.5473,17.320000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c4af6e3ec8529be16e6339a9790e07f2e2a01eefa94fff9dec41a3edfd46a63d
RSTG1-D1156039ECDC518A,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R9,15711895,2026-07-20,Southside Pakenham Synthetic,9,1200,1200,1000,200,13.6519,14.650000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c4af6e3ec8529be16e6339a9790e07f2e2a01eefa94fff9dec41a3edfd46a63d
RSTG1-A2ADF1A1BA182B1A,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R9,15711895,2026-07-20,Southside Pakenham Synthetic,9,1200,1000,800,200,10.4493,19.140000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c4af6e3ec8529be16e6339a9790e07f2e2a01eefa94fff9dec41a3edfd46a63d
RSTG1-425734F2A64A54A3,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R9,15711895,2026-07-20,Southside Pakenham Synthetic,9,1200,800,600,200,10.8873,18.370000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c4af6e3ec8529be16e6339a9790e07f2e2a01eefa94fff9dec41a3edfd46a63d
RSTG1-46F357E8F933A71D,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R9,15711895,2026-07-20,Southside Pakenham Synthetic,9,1200,600,400,200,10.9890,18.200000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c4af6e3ec8529be16e6339a9790e07f2e2a01eefa94fff9dec41a3edfd46a63d
RSTG1-082ECA502FAF10FF,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R9,15711895,2026-07-20,Southside Pakenham Synthetic,9,1200,400,200,200,10.9170,18.320000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c4af6e3ec8529be16e6339a9790e07f2e2a01eefa94fff9dec41a3edfd46a63d
RSTG1-5ED0763D6E302EDF,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R9,15711895,2026-07-20,Southside Pakenham Synthetic,9,1200,200,0,200,11.4943,17.400000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c4af6e3ec8529be16e6339a9790e07f2e2a01eefa94fff9dec41a3edfd46a63d
RSTG1-D1156039ECDC518A,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R9,15716484,2026-07-20,Southside Pakenham Synthetic,9,1200,1200,1000,200,13.9470,14.340000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c4af6e3ec8529be16e6339a9790e07f2e2a01eefa94fff9dec41a3edfd46a63d
RSTG1-A2ADF1A1BA182B1A,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R9,15716484,2026-07-20,Southside Pakenham Synthetic,9,1200,1000,800,200,10.7585,18.590000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c4af6e3ec8529be16e6339a9790e07f2e2a01eefa94fff9dec41a3edfd46a63d
RSTG1-425734F2A64A54A3,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R9,15716484,2026-07-20,Southside Pakenham Synthetic,9,1200,800,600,200,10.8992,18.350000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c4af6e3ec8529be16e6339a9790e07f2e2a01eefa94fff9dec41a3edfd46a63d
RSTG1-46F357E8F933A71D,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R9,15716484,2026-07-20,Southside Pakenham Synthetic,9,1200,600,400,200,10.9830,18.210000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c4af6e3ec8529be16e6339a9790e07f2e2a01eefa94fff9dec41a3edfd46a63d
RSTG1-082ECA502FAF10FF,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R9,15716484,2026-07-20,Southside Pakenham Synthetic,9,1200,400,200,200,10.8342,18.460000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c4af6e3ec8529be16e6339a9790e07f2e2a01eefa94fff9dec41a3edfd46a63d
RSTG1-5ED0763D6E302EDF,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R9,15716484,2026-07-20,Southside Pakenham Synthetic,9,1200,200,0,200,11.4613,17.450000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c4af6e3ec8529be16e6339a9790e07f2e2a01eefa94fff9dec41a3edfd46a63d
RSTG1-D1156039ECDC518A,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R9,15715141,2026-07-20,Southside Pakenham Synthetic,9,1200,1200,1000,200,13.8600,14.430000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c4af6e3ec8529be16e6339a9790e07f2e2a01eefa94fff9dec41a3edfd46a63d
RSTG1-A2ADF1A1BA182B1A,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R9,15715141,2026-07-20,Southside Pakenham Synthetic,9,1200,1000,800,200,10.7239,18.650000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c4af6e3ec8529be16e6339a9790e07f2e2a01eefa94fff9dec41a3edfd46a63d
RSTG1-425734F2A64A54A3,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R9,15715141,2026-07-20,Southside Pakenham Synthetic,9,1200,800,600,200,10.8284,18.470000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c4af6e3ec8529be16e6339a9790e07f2e2a01eefa94fff9dec41a3edfd46a63d
RSTG1-46F357E8F933A71D,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R9,15715141,2026-07-20,Southside Pakenham Synthetic,9,1200,600,400,200,10.7411,18.620000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c4af6e3ec8529be16e6339a9790e07f2e2a01eefa94fff9dec41a3edfd46a63d
RSTG1-082ECA502FAF10FF,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R9,15715141,2026-07-20,Southside Pakenham Synthetic,9,1200,400,200,200,10.9349,18.290000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c4af6e3ec8529be16e6339a9790e07f2e2a01eefa94fff9dec41a3edfd46a63d
RSTG1-5ED0763D6E302EDF,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R9,15715141,2026-07-20,Southside Pakenham Synthetic,9,1200,200,0,200,11.8203,16.920000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c4af6e3ec8529be16e6339a9790e07f2e2a01eefa94fff9dec41a3edfd46a63d
RSTG1-D1156039ECDC518A,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R9,15710492,2026-07-20,Southside Pakenham Synthetic,9,1200,1200,1000,200,13.7457,14.550000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c4af6e3ec8529be16e6339a9790e07f2e2a01eefa94fff9dec41a3edfd46a63d
RSTG1-A2ADF1A1BA182B1A,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R9,15710492,2026-07-20,Southside Pakenham Synthetic,9,1200,1000,800,200,10.6895,18.710000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c4af6e3ec8529be16e6339a9790e07f2e2a01eefa94fff9dec41a3edfd46a63d
RSTG1-425734F2A64A54A3,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R9,15710492,2026-07-20,Southside Pakenham Synthetic,9,1200,800,600,200,10.9589,18.250000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c4af6e3ec8529be16e6339a9790e07f2e2a01eefa94fff9dec41a3edfd46a63d
RSTG1-46F357E8F933A71D,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R9,15710492,2026-07-20,Southside Pakenham Synthetic,9,1200,600,400,200,11.0072,18.170000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c4af6e3ec8529be16e6339a9790e07f2e2a01eefa94fff9dec41a3edfd46a63d
RSTG1-082ECA502FAF10FF,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R9,15710492,2026-07-20,Southside Pakenham Synthetic,9,1200,400,200,200,11.0681,18.070000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c4af6e3ec8529be16e6339a9790e07f2e2a01eefa94fff9dec41a3edfd46a63d
RSTG1-5ED0763D6E302EDF,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R9,15710492,2026-07-20,Southside Pakenham Synthetic,9,1200,200,0,200,11.8624,16.860000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c4af6e3ec8529be16e6339a9790e07f2e2a01eefa94fff9dec41a3edfd46a63d
RSTG1-D1156039ECDC518A,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R9,15720039,2026-07-20,Southside Pakenham Synthetic,9,1200,1200,1000,200,14.3575,13.930000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c4af6e3ec8529be16e6339a9790e07f2e2a01eefa94fff9dec41a3edfd46a63d
RSTG1-A2ADF1A1BA182B1A,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R9,15720039,2026-07-20,Southside Pakenham Synthetic,9,1200,1000,800,200,10.8696,18.400000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c4af6e3ec8529be16e6339a9790e07f2e2a01eefa94fff9dec41a3edfd46a63d
RSTG1-425734F2A64A54A3,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R9,15720039,2026-07-20,Southside Pakenham Synthetic,9,1200,800,600,200,10.8460,18.440000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c4af6e3ec8529be16e6339a9790e07f2e2a01eefa94fff9dec41a3edfd46a63d
RSTG1-46F357E8F933A71D,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R9,15720039,2026-07-20,Southside Pakenham Synthetic,9,1200,600,400,200,10.7296,18.640000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c4af6e3ec8529be16e6339a9790e07f2e2a01eefa94fff9dec41a3edfd46a63d
RSTG1-082ECA502FAF10FF,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R9,15720039,2026-07-20,Southside Pakenham Synthetic,9,1200,400,200,200,10.7124,18.670000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c4af6e3ec8529be16e6339a9790e07f2e2a01eefa94fff9dec41a3edfd46a63d
RSTG1-5ED0763D6E302EDF,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R9,15720039,2026-07-20,Southside Pakenham Synthetic,9,1200,200,0,200,11.3443,17.630000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c4af6e3ec8529be16e6339a9790e07f2e2a01eefa94fff9dec41a3edfd46a63d
RSTG1-D1156039ECDC518A,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R9,15720038,2026-07-20,Southside Pakenham Synthetic,9,1200,1200,1000,200,13.7836,14.510000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c4af6e3ec8529be16e6339a9790e07f2e2a01eefa94fff9dec41a3edfd46a63d
RSTG1-A2ADF1A1BA182B1A,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R9,15720038,2026-07-20,Southside Pakenham Synthetic,9,1200,1000,800,200,10.8637,18.410000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c4af6e3ec8529be16e6339a9790e07f2e2a01eefa94fff9dec41a3edfd46a63d
RSTG1-425734F2A64A54A3,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R9,15720038,2026-07-20,Southside Pakenham Synthetic,9,1200,800,600,200,10.9469,18.270000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c4af6e3ec8529be16e6339a9790e07f2e2a01eefa94fff9dec41a3edfd46a63d
RSTG1-46F357E8F933A71D,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R9,15720038,2026-07-20,Southside Pakenham Synthetic,9,1200,600,400,200,11.0132,18.160000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c4af6e3ec8529be16e6339a9790e07f2e2a01eefa94fff9dec41a3edfd46a63d
RSTG1-082ECA502FAF10FF,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R9,15720038,2026-07-20,Southside Pakenham Synthetic,9,1200,400,200,200,11.0497,18.100000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c4af6e3ec8529be16e6339a9790e07f2e2a01eefa94fff9dec41a3edfd46a63d
RSTG1-5ED0763D6E302EDF,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R9,15720038,2026-07-20,Southside Pakenham Synthetic,9,1200,200,0,200,11.6077,17.230000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c4af6e3ec8529be16e6339a9790e07f2e2a01eefa94fff9dec41a3edfd46a63d
RSTG1-D1156039ECDC518A,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R9,15720326,2026-07-20,Southside Pakenham Synthetic,9,1200,1200,1000,200,14.1643,14.120000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c4af6e3ec8529be16e6339a9790e07f2e2a01eefa94fff9dec41a3edfd46a63d
RSTG1-A2ADF1A1BA182B1A,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R9,15720326,2026-07-20,Southside Pakenham Synthetic,9,1200,1000,800,200,10.7759,18.560000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c4af6e3ec8529be16e6339a9790e07f2e2a01eefa94fff9dec41a3edfd46a63d
RSTG1-425734F2A64A54A3,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R9,15720326,2026-07-20,Southside Pakenham Synthetic,9,1200,800,600,200,10.7875,18.540000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c4af6e3ec8529be16e6339a9790e07f2e2a01eefa94fff9dec41a3edfd46a63d
RSTG1-46F357E8F933A71D,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R9,15720326,2026-07-20,Southside Pakenham Synthetic,9,1200,600,400,200,11.0011,18.180000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c4af6e3ec8529be16e6339a9790e07f2e2a01eefa94fff9dec41a3edfd46a63d
RSTG1-082ECA502FAF10FF,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R9,15720326,2026-07-20,Southside Pakenham Synthetic,9,1200,400,200,200,11.0011,18.180000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c4af6e3ec8529be16e6339a9790e07f2e2a01eefa94fff9dec41a3edfd46a63d
RSTG1-5ED0763D6E302EDF,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R9,15720326,2026-07-20,Southside Pakenham Synthetic,9,1200,200,0,200,11.7509,17.020000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c4af6e3ec8529be16e6339a9790e07f2e2a01eefa94fff9dec41a3edfd46a63d
RSTG1-D1156039ECDC518A,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R9,15714347,2026-07-20,Southside Pakenham Synthetic,9,1200,1200,1000,200,14.0647,14.220000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,c4af6e3ec8529be16e6339a9790e07f2e2a01eefa94fff9dec41a3edfd46a63d
