race_entry_epi_component_id,race_entry_id,race_id,race_date,epi_component_code,component_source_fact_name,component_source_fact_id,component_source_value_field,component_source_evidence_sha256,raw_component_value,field_population_count,field_component_mean,field_component_population_standard_deviation,unbounded_normalised_component_value,capped_normalised_component_value,authorised_component_weight,weighted_component_value,epi_parameter_id,epi_component_normalisation_parameter_id,epi_component_publication_decision,epi_component_reconciliation_decision,epi_component_status,race_entry_epi_component_evidence_sha256,source_lineage,builder_version,contract_version,built_at_utc
REEC-CUR-87B2FA2F2BDE596DEADEAE2A,99569893530,EIQD-EB9F8134D5BF682C7A99C9D3,2026-07-26,RACE_CONTEXT,edgeiq_daily_official_results_fact_v1,RECTX-CUR-7383029A5761BE12C613F995,barrier,e43eb1b211118263bcb280b8931909044fc6fcdd4496fe46db7370386c45a422,3,6,4.833333,3.023060,-0.606450,-0.606450,0.200000,-0.121290,EPIP1-14578898B157ACE77DF0A29F,LIVE_FORM_GUIDE_CURRENT_COMPONENT_NORMALISATION,EPI_COMPONENT_PUBLISHED,EPI_COMPONENT_RECONCILED,GOVERNED_RACE_ENTRY_EPI_COMPONENT,d5c25a2fbb671b1485eb920b80a2a3ca72bb1a42affe0c1424abfb459a522428,RA_TO_RCOM_BRIDGE|LIVE_FORM_GUIDE_CURRENT_INPUTS,edgeiq_ra_to_rcom_bridge_current_performance_rebuild_v1,1.0.0,2026-07-30T00:00:00Z
REEC-CUR-2ACEE1BEB079CFA02E01DFB4,99564437070,EIQD-EB9F8134D5BF682C7A99C9D3,2026-07-26,RACE_CONTEXT,edgeiq_daily_official_results_fact_v1,RECTX-CUR-BDB41C9464B1DE8432A8930C,barrier,b01410e7d68b1d699c91aa0f6b0941acffbe9add30b52c9b05cfadc08993a1ab,1,6,4.833333,3.023060,-1.268031,-1.268031,0.200000,-0.253606,EPIP1-14578898B157ACE77DF0A29F,LIVE_FORM_GUIDE_CURRENT_COMPONENT_NORMALISATION,EPI_COMPONENT_PUBLISHED,EPI_COMPONENT_RECONCILED,GOVERNED_RACE_ENTRY_EPI_COMPONENT,6d99f98ac47f89accae0d13c6b676dff0edc4fb4b561de8a003fde71e7c01d76,RA_TO_RCOM_BRIDGE|LIVE_FORM_GUIDE_CURRENT_INPUTS,edgeiq_ra_to_rcom_bridge_current_performance_rebuild_v1,1.0.0,2026-07-30T00:00:00Z
REEC-CUR-F4756F75304EED4183588D41,99517158300,EIQD-EB9F8134D5BF682C7A99C9D3,2026-07-26,RACE_CONTEXT,edgeiq_daily_official_results_fact_v1,RECTX-CUR-CDACE1DEE1009BA6F94C26BE,barrier,639034edb92aea15a2f98e8960eed8b84c9e663a88acece0337a61720c2d0992,6,6,4.833333,3.023060,0.385922,0.385922,0.200000,0.077184,EPIP1-14578898B157ACE77DF0A29F,LIVE_FORM_GUIDE_CURRENT_COMPONENT_NORMALISATION,EPI_COMPONENT_PUBLISHED,EPI_COMPONENT_RECONCILED,GOVERNED_RACE_ENTRY_EPI_COMPONENT,8be01f93b5c936d0f89f088ed95d644d9f1b0e2b8f7279adaad4382d6ab57042,RA_TO_RCOM_BRIDGE|LIVE_FORM_GUIDE_CURRENT_INPUTS,edgeiq_ra_to_rcom_bridge_current_performance_rebuild_v1,1.0.0,2026-07-30T00:00:00Z
REEC-CUR-7C1F63848B8CB39EB8242D47,99560892270,EIQD-EB9F8134D5BF682C7A99C9D3,2026-07-26,RACE_CONTEXT,edgeiq_daily_official_results_fact_v1,RECTX-CUR-3BC828CDB138D30FDA5275E4,barrier,3ccbdc50680e85e5fb614716139477f571d1ae8321fe7f80eec3ff4bbd7dbefd,8,6,4.833333,3.023060,1.047504,1.047504,0.200000,0.209501,EPIP1-14578898B157ACE77DF0A29F,LIVE_FORM_GUIDE_CURRENT_COMPONENT_NORMALISATION,EPI_COMPONENT_PUBLISHED,EPI_COMPONENT_RECONCILED,GOVERNED_RACE_ENTRY_EPI_COMPONENT,81dce55d92a61df55e21e2f27f5b40d8c218d619761e24fba27822cf42559354,RA_TO_RCOM_BRIDGE|LIVE_FORM_GUIDE_CURRENT_INPUTS,edgeiq_ra_to_rcom_bridge_current_performance_rebuild_v1,1.0.0,2026-07-30T00:00:00Z
REEC-CUR-5814066A3431979B862E874B,99529248600,EIQD-EB9F8134D5BF682C7A99C9D3,2026-07-26,RACE_CONTEXT,edgeiq_daily_official_results_fact_v1,RECTX-CUR-B9BFE59B96BE07891D82E2FD,barrier,66bffdcd5216e511293335310fb2e3ce9d479097955e4925049f0e5179977212,2,6,4.833333,3.023060,-0.937240,-0.937240,0.200000,-0.187448,EPIP1-14578898B157ACE77DF0A29F,LIVE_FORM_GUIDE_CURRENT_COMPONENT_NORMALISATION,EPI_COMPONENT_PUBLISHED,EPI_COMPONENT_RECONCILED,GOVERNED_RACE_ENTRY_EPI_COMPONENT,4d2b6eb6c6a9e5db33704ef55b879d1b58dacc8726f98bf5acc4c4c775fe5803,RA_TO_RCOM_BRIDGE|LIVE_FORM_GUIDE_CURRENT_INPUTS,edgeiq_ra_to_rcom_bridge_current_performance_rebuild_v1,1.0.0,2026-07-30T00:00:00Z
REEC-CUR-0C3D5A74E3190F8047744436,99568159110,EIQD-EB9F8134D5BF682C7A99C9D3,2026-07-26,RACE_CONTEXT,edgeiq_daily_official_results_fact_v1,RECTX-CUR-23DE4CB970C7416E0FC3C110,barrier,bb6d81cd333262bd88bb3919d4b60a25e0154817aa6830691ad56fe53ce9bf71,9,6,4.833333,3.023060,1.378295,1.378295,0.200000,0.275659,EPIP1-14578898B157ACE77DF0A29F,LIVE_FORM_GUIDE_CURRENT_COMPONENT_NORMALISATION,EPI_COMPONENT_PUBLISHED,EPI_COMPONENT_RECONCILED,GOVERNED_RACE_ENTRY_EPI_COMPONENT,6397b87d12eecee5e1b19f662df7ded9d8d33390330f4766d0cf4448f11e4b06,RA_TO_RCOM_BRIDGE|LIVE_FORM_GUIDE_CURRENT_INPUTS,edgeiq_ra_to_rcom_bridge_current_performance_rebuild_v1,1.0.0,2026-07-30T00:00:00Z
REEC-CUR-7DFABF9D12E5BCA0E5DD4632,99528640920,EIQD-C37EA5A90D5C022617026D89,2026-07-26,RACE_CONTEXT,edgeiq_daily_official_results_fact_v1,RECTX-CUR-A12D89907EEF171FC1CCC25A,barrier,18d1f11b5f947dd5864a4e5118a187922d938cc728e82d0f319241b99baec845,7,4,10.500000,2.291288,-1.527525,-1.527525,0.200000,-0.305505,EPIP1-14578898B157ACE77DF0A29F,LIVE_FORM_GUIDE_CURRENT_COMPONENT_NORMALISATION,EPI_COMPONENT_PUBLISHED,EPI_COMPONENT_RECONCILED,GOVERNED_RACE_ENTRY_EPI_COMPONENT,880a65951ad099d8215fc9303018c448e68ec19dca511db2b46571371bbab536,RA_TO_RCOM_BRIDGE|LIVE_FORM_GUIDE_CURRENT_INPUTS,edgeiq_ra_to_rcom_bridge_current_performance_rebuild_v1,1.0.0,2026-07-30T00:00:00Z
REEC-CUR-8ACDF6EE89492E9CB8816232,99539117070,EIQD-C37EA5A90D5C022617026D89,2026-07-26,RACE_CONTEXT,edgeiq_daily_official_results_fact_v1,RECTX-CUR-9DC7D9F7328A6EC6A1BD418C,barrier,7aeb5967b3dde08d1c3380083af5472b3f8ee152ea888156935881f63abfd2d3,12,4,10.500000,2.291288,0.654654,0.654654,0.200000,0.130931,EPIP1-14578898B157ACE77DF0A29F,LIVE_FORM_GUIDE_CURRENT_COMPONENT_NORMALISATION,EPI_COMPONENT_PUBLISHED,EPI_COMPONENT_RECONCILED,GOVERNED_RACE_ENTRY_EPI_COMPONENT,16974016c49c250fb6d6590facd3dbe4001c6506c9f91c702ad5e8eb8225e5c8,RA_TO_RCOM_BRIDGE|LIVE_FORM_GUIDE_CURRENT_INPUTS,edgeiq_ra_to_rcom_bridge_current_performance_rebuild_v1,1.0.0,2026-07-30T00:00:00Z
REEC-CUR-4B4B653E0F5AC88908542150,99524001030,EIQD-C37EA5A90D5C022617026D89,2026-07-26,RACE_CONTEXT,edgeiq_daily_official_results_fact_v1,RECTX-CUR-41449025349F31D5CDB54753,barrier,7e0f5b196a3311af69ebafe8fcc7fcafaa1e9b14f5aa9716b0520f288ca8a286,13,4,10.500000,2.291288,1.091089,1.091089,0.200000,0.218218,EPIP1-14578898B157ACE77DF0A29F,LIVE_FORM_GUIDE_CURRENT_COMPONENT_NORMALISATION,EPI_COMPONENT_PUBLISHED,EPI_COMPONENT_RECONCILED,GOVERNED_RACE_ENTRY_EPI_COMPONENT,0a92b9800f7e7fb953f72e564efc0d171cd72de2d03c75333e6875017dcf8d39,RA_TO_RCOM_BRIDGE|LIVE_FORM_GUIDE_CURRENT_INPUTS,edgeiq_ra_to_rcom_bridge_current_performance_rebuild_v1,1.0.0,2026-07-30T00:00:00Z
REEC-CUR-62B6C20AF694235C5A4B5E97,99509910450,EIQD-C37EA5A90D5C022617026D89,2026-07-26,RACE_CONTEXT,edgeiq_daily_official_results_fact_v1,RECTX-CUR-22C25128E60056AB715C9FFF,barrier,bfd8f8e90c1322c06fd05adefac2bbc171bcbc0c509dddda2b5a90f21542f800,10,4,10.500000,2.291288,-0.218218,-0.218218,0.200000,-0.043644,EPIP1-14578898B157ACE77DF0A29F,LIVE_FORM_GUIDE_CURRENT_COMPONENT_NORMALISATION,EPI_COMPONENT_PUBLISHED,EPI_COMPONENT_RECONCILED,GOVERNED_RACE_ENTRY_EPI_COMPONENT,bfc4446d81b31bf916d98adff282f50adc5831cbb8fbc8410f510e538475f4b4,RA_TO_RCOM_BRIDGE|LIVE_FORM_GUIDE_CURRENT_INPUTS,edgeiq_ra_to_rcom_bridge_current_performance_rebuild_v1,1.0.0,2026-07-30T00:00:00Z
REEC-CUR-E9D7B03408C61CDEC1F8115D,99533413740,EIQD-681F212AA6AA39D5B3E39D91,2026-07-26,RACE_CONTEXT,edgeiq_daily_official_results_fact_v1,RECTX-CUR-D5B8410D768BFC01F83F9F81,barrier,376e33450f2fd16b53997759d51b44ea8e25dc03c3427924f35bad5c6da73300,6,6,3.500000,1.707825,1.463850,1.463850,0.200000,0.292770,EPIP1-14578898B157ACE77DF0A29F,LIVE_FORM_GUIDE_CURRENT_COMPONENT_NORMALISATION,EPI_COMPONENT_PUBLISHED,EPI_COMPONENT_RECONCILED,GOVERNED_RACE_ENTRY_EPI_COMPONENT,d873305b82903a671645be1085ad55f7e94501e9ef403ae0a72dd6981a0ab30b,RA_TO_RCOM_BRIDGE|LIVE_FORM_GUIDE_CURRENT_INPUTS,edgeiq_ra_to_rcom_bridge_current_performance_rebuild_v1,1.0.0,2026-07-30T00:00:00Z
REEC-CUR-C7D2FAED0751252269957F49,99561139140,EIQD-681F212AA6AA39D5B3E39D91,2026-07-26,RACE_CONTEXT,edgeiq_daily_official_results_fact_v1,RECTX-CUR-1BCAF3D04B3ABEEB50A11826,barrier,4812c71f01152f4447a2a75bded5f02ebb64ce438f134b7157a4644a50819414,1,6,3.500000,1.707825,-1.463850,-1.463850,0.200000,-0.292770,EPIP1-14578898B157ACE77DF0A29F,LIVE_FORM_GUIDE_CURRENT_COMPONENT_NORMALISATION,EPI_COMPONENT_PUBLISHED,EPI_COMPONENT_RECONCILED,GOVERNED_RACE_ENTRY_EPI_COMPONENT,54ca3eef405f134193c341a6523da3457669fb44384d96b50b10750cba1a58e1,RA_TO_RCOM_BRIDGE|LIVE_FORM_GUIDE_CURRENT_INPUTS,edgeiq_ra_to_rcom_bridge_current_performance_rebuild_v1,1.0.0,2026-07-30T00:00:00Z
REEC-CUR-9FFB398A743D498645270188,99557518380,EIQD-681F212AA6AA39D5B3E39D91,2026-07-26,RACE_CONTEXT,edgeiq_daily_official_results_fact_v1,RECTX-CUR-A92EF7B295016D655408642C,barrier,cc948669a12b0d25f4528d76dc1ef9996ca9e2a80c38fb7cdda6e3c35420847e,3,6,3.500000,1.707825,-0.292770,-0.292770,0.200000,-0.058554,EPIP1-14578898B157ACE77DF0A29F,LIVE_FORM_GUIDE_CURRENT_COMPONENT_NORMALISATION,EPI_COMPONENT_PUBLISHED,EPI_COMPONENT_RECONCILED,GOVERNED_RACE_ENTRY_EPI_COMPONENT,f226d5f190108530ce49f6a963f4844962b559984b32de3e986c3e3abd478311,RA_TO_RCOM_BRIDGE|LIVE_FORM_GUIDE_CURRENT_INPUTS,edgeiq_ra_to_rcom_bridge_current_performance_rebuild_v1,1.0.0,2026-07-30T00:00:00Z
REEC-CUR-F848897EE994140D72C13CB6,99565804350,EIQD-681F212AA6AA39D5B3E39D91,2026-07-26,RACE_CONTEXT,edgeiq_daily_official_results_fact_v1,RECTX-CUR-3FC9700890B422C361CEE064,barrier,6c9999323de6e6748df45626f4bb4777ef2068c2127aaa00ea97fd5f8e52efb3,2,6,3.500000,1.707825,-0.878310,-0.878310,0.200000,-0.175662,EPIP1-14578898B157ACE77DF0A29F,LIVE_FORM_GUIDE_CURRENT_COMPONENT_NORMALISATION,EPI_COMPONENT_PUBLISHED,EPI_COMPONENT_RECONCILED,GOVERNED_RACE_ENTRY_EPI_COMPONENT,8db5a8041e6dc94767323e718215d5b7d75ea0d335cd9b8a8fc448475d892416,RA_TO_RCOM_BRIDGE|LIVE_FORM_GUIDE_CURRENT_INPUTS,edgeiq_ra_to_rcom_bridge_current_performance_rebuild_v1,1.0.0,2026-07-30T00:00:00Z
REEC-CUR-6D25E5B64EAA25DFA2836ED1,99558398250,EIQD-681F212AA6AA39D5B3E39D91,2026-07-26,RACE_CONTEXT,edgeiq_daily_official_results_fact_v1,RECTX-CUR-E6CCFA9A5E28EDE56E7A8C75,barrier,4af239173bf37ff7c80574407e839d2fe6e5d1eeafee76a605ca557e27a8ca30,5,6,3.500000,1.707825,0.878310,0.878310,0.200000,0.175662,EPIP1-14578898B157ACE77DF0A29F,LIVE_FORM_GUIDE_CURRENT_COMPONENT_NORMALISATION,EPI_COMPONENT_PUBLISHED,EPI_COMPONENT_RECONCILED,GOVERNED_RACE_ENTRY_EPI_COMPONENT,a68af0b0a634e0ab5d31d8eb9725e7b7908c113c024b8212ca3be0d2e812c3cb,RA_TO_RCOM_BRIDGE|LIVE_FORM_GUIDE_CURRENT_INPUTS,edgeiq_ra_to_rcom_bridge_current_performance_rebuild_v1,1.0.0,2026-07-30T00:00:00Z
REEC-CUR-7329AE94BEE51CA65D599516,99523121160,EIQD-681F212AA6AA39D5B3E39D91,2026-07-26,RACE_CONTEXT,edgeiq_daily_official_results_fact_v1,RECTX-CUR-0DABA0D5E79F543E0814B2D0,barrier,bc8c2323950d7adbc147b85d27afdc5aba3fd867ff6b596f2daedb730269ac73,4,6,3.500000,1.707825,0.292770,0.292770,0.200000,0.058554,EPIP1-14578898B157ACE77DF0A29F,LIVE_FORM_GUIDE_CURRENT_COMPONENT_NORMALISATION,EPI_COMPONENT_PUBLISHED,EPI_COMPONENT_RECONCILED,GOVERNED_RACE_ENTRY_EPI_COMPONENT,0a5022c25350546e01c95b676fb54cad8a5dab09802acded31115767cf97c1e0,RA_TO_RCOM_BRIDGE|LIVE_FORM_GUIDE_CURRENT_INPUTS,edgeiq_ra_to_rcom_bridge_current_performance_rebuild_v1,1.0.0,2026-07-30T00:00:00Z
REEC-CUR-FAFC8FA175AB6D22AA9C5CE8,99566348730,EIQD-0F448166A5F621EF7D40F74C,2026-07-26,RACE_CONTEXT,edgeiq_daily_official_results_fact_v1,RECTX-CUR-D7579707DA3C0521EBC36D43,barrier,18428c46c04eac4b70cb1917b01ca003ca9ed7449eb5ed05d36328e369d3a576,8,8,4.500000,2.291288,1.527525,1.527525,0.200000,0.305505,EPIP1-14578898B157ACE77DF0A29F,LIVE_FORM_GUIDE_CURRENT_COMPONENT_NORMALISATION,EPI_COMPONENT_PUBLISHED,EPI_COMPONENT_RECONCILED,GOVERNED_RACE_ENTRY_EPI_COMPONENT,1b81e3a7d89153002695ed49adbf087579d2543f934c039208448e913207162b,RA_TO_RCOM_BRIDGE|LIVE_FORM_GUIDE_CURRENT_INPUTS,edgeiq_ra_to_rcom_bridge_current_performance_rebuild_v1,1.0.0,2026-07-30T00:00:00Z
REEC-CUR-B28E0DAA1D08175193CF5A8E,99559860480,EIQD-0F448166A5F621EF7D40F74C,2026-07-26,RACE_CONTEXT,edgeiq_daily_official_results_fact_v1,RECTX-CUR-55CF5C9CE5379385CFB936AE,barrier,30cfc1ea354ba337a1b44db8a86aef4f43cbdd0d196c3d386e71925bcef06d12,2,8,4.500000,2.291288,-1.091089,-1.091089,0.200000,-0.218218,EPIP1-14578898B157ACE77DF0A29F,LIVE_FORM_GUIDE_CURRENT_COMPONENT_NORMALISATION,EPI_COMPONENT_PUBLISHED,EPI_COMPONENT_RECONCILED,GOVERNED_RACE_ENTRY_EPI_COMPONENT,32d8206766362e17f6eab2f0637ec10c044798554d88358a9f38130cf19e59b1,RA_TO_RCOM_BRIDGE|LIVE_FORM_GUIDE_CURRENT_INPUTS,edgeiq_ra_to_rcom_bridge_current_performance_rebuild_v1,1.0.0,2026-07-30T00:00:00Z
REEC-CUR-2333C7AAFC148888FDCFF37C,99567975540,EIQD-0F448166A5F621EF7D40F74C,2026-07-26,RACE_CONTEXT,edgeiq_daily_official_results_fact_v1,RECTX-CUR-E5FA385454EC46A7FC03021E,barrier,d419343ceb4e69e810edc0988c51bbec8a5d03eaf9a2e89e803d386da928ee46,1,8,4.500000,2.291288,-1.527525,-1.527525,0.200000,-0.305505,EPIP1-14578898B157ACE77DF0A29F,LIVE_FORM_GUIDE_CURRENT_COMPONENT_NORMALISATION,EPI_COMPONENT_PUBLISHED,EPI_COMPONENT_RECONCILED,GOVERNED_RACE_ENTRY_EPI_COMPONENT,daa0be9e6917507aea4a61256efa8d42e73e5da176d35a46e50ee8610b7202c0,RA_TO_RCOM_BRIDGE|LIVE_FORM_GUIDE_CURRENT_INPUTS,edgeiq_ra_to_rcom_bridge_current_performance_rebuild_v1,1.0.0,2026-07-30T00:00:00Z
REEC-CUR-FF64D1C5719594A1816415B9,99568937700,EIQD-0F448166A5F621EF7D40F74C,2026-07-26,RACE_CONTEXT,edgeiq_daily_official_results_fact_v1,RECTX-CUR-2E70130A55A3E900077E9117,barrier,22c076f523e35cb2a2f928bc7a1718e614a755a456960305949788c88877b87a,6,8,4.500000,2.291288,0.654654,0.654654,0.200000,0.130931,EPIP1-14578898B157ACE77DF0A29F,LIVE_FORM_GUIDE_CURRENT_COMPONENT_NORMALISATION,EPI_COMPONENT_PUBLISHED,EPI_COMPONENT_RECONCILED,GOVERNED_RACE_ENTRY_EPI_COMPONENT,19b048399541a9a0be399190fe9bb81030635e35b5411e8d811c12fb255f7f01,RA_TO_RCOM_BRIDGE|LIVE_FORM_GUIDE_CURRENT_INPUTS,edgeiq_ra_to_rcom_bridge_current_performance_rebuild_v1,1.0.0,2026-07-30T00:00:00Z
REEC-CUR-3A4B324A3AEA9F115598B3B1,99515208660,EIQD-0F448166A5F621EF7D40F74C,2026-07-26,RACE_CONTEXT,edgeiq_daily_official_results_fact_v1,RECTX-CUR-87928352E0DFCAD4DBFECCE1,barrier,8660fcfc9de83ed3bf1b96d5d2aa3ef657cafed8cf4c75d33a426180cb0212d1,5,8,4.500000,2.291288,0.218218,0.218218,0.200000,0.043644,EPIP1-14578898B157ACE77DF0A29F,LIVE_FORM_GUIDE_CURRENT_COMPONENT_NORMALISATION,EPI_COMPONENT_PUBLISHED,EPI_COMPONENT_RECONCILED,GOVERNED_RACE_ENTRY_EPI_COMPONENT,f177d16853e3359bf84531dc11b9a539e0c1c341a6f481c68e5b3f56d2b095c7,RA_TO_RCOM_BRIDGE|LIVE_FORM_GUIDE_CURRENT_INPUTS,edgeiq_ra_to_rcom_bridge_current_performance_rebuild_v1,1.0.0,2026-07-30T00:00:00Z
REEC-CUR-2D4E0736FB2A17F5DB851A66,99549884400,EIQD-0F448166A5F621EF7D40F74C,2026-07-26,RACE_CONTEXT,edgeiq_daily_official_results_fact_v1,RECTX-CUR-5292EE516AC2A55350FBDFCF,barrier,266dae579557d74077e21c618844d9e259faf1801702cbbf17c5ced5e88ea7ee,4,8,4.500000,2.291288,-0.218218,-0.218218,0.200000,-0.043644,EPIP1-14578898B157ACE77DF0A29F,LIVE_FORM_GUIDE_CURRENT_COMPONENT_NORMALISATION,EPI_COMPONENT_PUBLISHED,EPI_COMPONENT_RECONCILED,GOVERNED_RACE_ENTRY_EPI_COMPONENT,3d53f51c21a69d3e45f19166039cf2786e7578fc2dce5e6ccb57e9acd5a59e42,RA_TO_RCOM_BRIDGE|LIVE_FORM_GUIDE_CURRENT_INPUTS,edgeiq_ra_to_rcom_bridge_current_performance_rebuild_v1,1.0.0,2026-07-30T00:00:00Z
REEC-CUR-C75AC2580C6A49B2607F1588,99542680860,EIQD-0F448166A5F621EF7D40F74C,2026-07-26,RACE_CONTEXT,edgeiq_daily_official_results_fact_v1,RECTX-CUR-F6052A0D33F999E21BEBE313,barrier,7bd32012957f03a4deee76f60a57c3902dee6033a849e69a5a786000a4f2e19b,3,8,4.500000,2.291288,-0.654654,-0.654654,0.200000,-0.130931,EPIP1-14578898B157ACE77DF0A29F,LIVE_FORM_GUIDE_CURRENT_COMPONENT_NORMALISATION,EPI_COMPONENT_PUBLISHED,EPI_COMPONENT_RECONCILED,GOVERNED_RACE_ENTRY_EPI_COMPONENT,2ab43f9f7705f0bc83919d688328bac89e47eb29fe2dcac9de2af187ce281c6c,RA_TO_RCOM_BRIDGE|LIVE_FORM_GUIDE_CURRENT_INPUTS,edgeiq_ra_to_rcom_bridge_current_performance_rebuild_v1,1.0.0,2026-07-30T00:00:00Z
REEC-CUR-9F696C2E8B02ADBF3CBBFA4F,99529254930,EIQD-0F448166A5F621EF7D40F74C,2026-07-26,RACE_CONTEXT,edgeiq_daily_official_results_fact_v1,RECTX-CUR-D044418C16447C57248479F9,barrier,93b7da31771074b60d728e5993bb05f5f7c8a3dd53eca617df0ea8e5785b900c,7,8,4.500000,2.291288,1.091089,1.091089,0.200000,0.218218,EPIP1-14578898B157ACE77DF0A29F,LIVE_FORM_GUIDE_CURRENT_COMPONENT_NORMALISATION,EPI_COMPONENT_PUBLISHED,EPI_COMPONENT_RECONCILED,GOVERNED_RACE_ENTRY_EPI_COMPONENT,ca8af976018a58d81bb3076d6ef9a149e029f8eead36af886d91125ac36d3fec,RA_TO_RCOM_BRIDGE|LIVE_FORM_GUIDE_CURRENT_INPUTS,edgeiq_ra_to_rcom_bridge_current_performance_rebuild_v1,1.0.0,2026-07-30T00:00:00Z
REEC-CUR-8D98FCFF1137D4357C5D8586,99568184430,EIQD-2FCDF559A4AC5AD65AC8B286,2026-07-26,RACE_CONTEXT,edgeiq_daily_official_results_fact_v1,RECTX-CUR-0AF30482D9821CDE756C4321,barrier,d21b5963e6060a4b75837290d7802b094daec699f57ad691331e447c5ad15ad1,3,9,6.000000,2.581989,-1.161895,-1.161895,0.200000,-0.232379,EPIP1-14578898B157ACE77DF0A29F,LIVE_FORM_GUIDE_CURRENT_COMPONENT_NORMALISATION,EPI_COMPONENT_PUBLISHED,EPI_COMPONENT_RECONCILED,GOVERNED_RACE_ENTRY_EPI_COMPONENT,5ab87ab3f6ebdaa2c297eef8502d4173acadd5959a71b63e6d5cdf6d98e758d6,RA_TO_RCOM_BRIDGE|LIVE_FORM_GUIDE_CURRENT_INPUTS,edgeiq_ra_to_rcom_bridge_current_performance_rebuild_v1,1.0.0,2026-07-30T00:00:00Z
REEC-CUR-75693AC421F6D8630C777071,99554973720,EIQD-2FCDF559A4AC5AD65AC8B286,2026-07-26,RACE_CONTEXT,edgeiq_daily_official_results_fact_v1,RECTX-CUR-AEE8ACF3A34B7316994A7146,barrier,54c61585d7696a6ab9fba88e8b7f87a765ca53863df87fe5363131a37798732f,5,9,6.000000,2.581989,-0.387298,-0.387298,0.200000,-0.077460,EPIP1-14578898B157ACE77DF0A29F,LIVE_FORM_GUIDE_CURRENT_COMPONENT_NORMALISATION,EPI_COMPONENT_PUBLISHED,EPI_COMPONENT_RECONCILED,GOVERNED_RACE_ENTRY_EPI_COMPONENT,f3c30b2375ac2ec5da5e634a0de5168a4bc65420ed01cd76868c630ad5b22ce3,RA_TO_RCOM_BRIDGE|LIVE_FORM_GUIDE_CURRENT_INPUTS,edgeiq_ra_to_rcom_bridge_current_performance_rebuild_v1,1.0.0,2026-07-30T00:00:00Z
REEC-CUR-5DD9D056D67D84BA3BBFEFE3,99515474520,EIQD-2FCDF559A4AC5AD65AC8B286,2026-07-26,RACE_CONTEXT,edgeiq_daily_official_results_fact_v1,RECTX-CUR-902B3218D6574ACE287FFF1E,barrier,2e7468c97b7c56d780a39362ea62c865eec6c50fd2f8e705e9657fccccc1abf0,8,9,6.000000,2.581989,0.774597,0.774597,0.200000,0.154919,EPIP1-14578898B157ACE77DF0A29F,LIVE_FORM_GUIDE_CURRENT_COMPONENT_NORMALISATION,EPI_COMPONENT_PUBLISHED,EPI_COMPONENT_RECONCILED,GOVERNED_RACE_ENTRY_EPI_COMPONENT,cb84383398c9736c8982416328403a03a0c9919d7cf4eb39b2b588acdbc705d5,RA_TO_RCOM_BRIDGE|LIVE_FORM_GUIDE_CURRENT_INPUTS,edgeiq_ra_to_rcom_bridge_current_performance_rebuild_v1,1.0.0,2026-07-30T00:00:00Z
REEC-CUR-204A7551E118EC1D4C59E6CE,99564633300,EIQD-2FCDF559A4AC5AD65AC8B286,2026-07-26,RACE_CONTEXT,edgeiq_daily_official_results_fact_v1,RECTX-CUR-96E5ED9260D24CF56C7484A3,barrier,46d639180b237d05081550c79366a6fddfd1dd8668cb003ff940068ef84d659b,10,9,6.000000,2.581989,1.549193,1.549193,0.200000,0.309839,EPIP1-14578898B157ACE77DF0A29F,LIVE_FORM_GUIDE_CURRENT_COMPONENT_NORMALISATION,EPI_COMPONENT_PUBLISHED,EPI_COMPONENT_RECONCILED,GOVERNED_RACE_ENTRY_EPI_COMPONENT,22143862f2c9607352caa6eee5b0ad663b819dc487d96594ec04352479a977f3,RA_TO_RCOM_BRIDGE|LIVE_FORM_GUIDE_CURRENT_INPUTS,edgeiq_ra_to_rcom_bridge_current_performance_rebuild_v1,1.0.0,2026-07-30T00:00:00Z
REEC-CUR-2E23CDD094E3BFF0C5586345,99558391920,EIQD-2FCDF559A4AC5AD65AC8B286,2026-07-26,RACE_CONTEXT,edgeiq_daily_official_results_fact_v1,RECTX-CUR-EC843D59A1FEE3FD267EAB51,barrier,284b930c42005fd2929cc5154dfa212537a848b8401c1e01bdf25a52040b5881,6,9,6.000000,2.581989,0.000000,0.000000,0.200000,0.000000,EPIP1-14578898B157ACE77DF0A29F,LIVE_FORM_GUIDE_CURRENT_COMPONENT_NORMALISATION,EPI_COMPONENT_PUBLISHED,EPI_COMPONENT_RECONCILED,GOVERNED_RACE_ENTRY_EPI_COMPONENT,4abf92aebea266cdc91751f586eeab9574452912162379995c3f741d7b00f370,RA_TO_RCOM_BRIDGE|LIVE_FORM_GUIDE_CURRENT_INPUTS,edgeiq_ra_to_rcom_bridge_current_performance_rebuild_v1,1.0.0,2026-07-30T00:00:00Z
