source_owner,source_name,repository_file,json_path,value_type,container_size,value_preview,depth
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.content.venueName,str,,Caulfield Racecourse,3
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.content.weather-comment,str,,"Partly cloudy, 15c maximum. Very high chance of rain, most likely late this afternoon and evening. Winds northerly 15 to 25 km/h increasing to 25 to 40 km/h in the morning then tending northwesterly 15 to 25 km/h in the late evening.",3
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.content.weather-date,str,,11/07/26,3
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.content.weather-last-update,str,,2:58pm,3
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.content.weatherReport,int,,1,3
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.content.windRepeater,json_encoded_string,,"{""going"":{""enabled"":true,""divXPos"":50,""divYPos"":500,""mapWidth"":950,""repeaterWidth"":132,""repeaterText"":true,""deviation"":-0.05,""mapRotation"":0}}",3
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.content.windRepeater.__decoded__,object,1,,4
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.content.windRepeater.__decoded__.going,object,8,,5
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.content.windRepeater.__decoded__.going.enabled,bool,,true,6
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.content.windRepeater.__decoded__.going.divXPos,int,,50,6
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.content.windRepeater.__decoded__.going.divYPos,int,,500,6
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.content.windRepeater.__decoded__.going.mapWidth,int,,950,6
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.content.windRepeater.__decoded__.going.repeaterWidth,int,,132,6
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.content.windRepeater.__decoded__.going.repeaterText,bool,,true,6
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.content.windRepeater.__decoded__.going.deviation,float,,-0.05,6
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.content.windRepeater.__decoded__.going.mapRotation,int,,0,6
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.content.winddirection-current,float,,357.5,3
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.content.winddirection-current-rose,int,,1474,3
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.content.winddirection-text,str,,Northerly,3
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.content.windgust-current,float,,3.2,3
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.content.windgust-event,str,,12:56 pm,3
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.content.windgust-max,float,,9.29,3
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.content.windgust-min,int,,0,3
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.content.windspeed-average,float,,1.52,3
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.content.windspeed-current,int,,2,3
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.tardis,object,22,,2
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.tardis.timezone-offset,int,,36000,3
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.tardis.offset-adjust,int,,-3600,3
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.tardis.local-time,object,3,,3
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.tardis.local-time.calendar,str,,2026-07-11 13:57:54,4
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.tardis.local-time.epoch,int,,1783774674,4
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.tardis.local-time.cache,int,,1783774620,4
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.tardis.local-date,object,3,,3
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.tardis.local-date.calendar,str,,2026-07-11,4
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.tardis.local-date.epoch,int,,1783724400,4
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.tardis.local-date.numericDate,str,,11/07/26,4
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.tardis.server-time,object,3,,3
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.tardis.server-time.calendar,str,,2026-07-11 03:57:54,4
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.tardis.server-time.epoch,int,,1783738674,4
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.tardis.server-time.cache,int,,1783774620,4
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.tardis.server-date,object,2,,3
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.tardis.server-date.calendar,str,,2026-07-11,4
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.tardis.server-date.epoch,int,,1783724400,4
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.tardis.local-create,object,2,,3
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.tardis.local-create.calendar,str,,N/a,4
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.tardis.local-create.epoch,str,,N/a,4
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.tardis.local-update,object,2,,3
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.tardis.local-update.calendar,str,,N/a,4
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.tardis.local-update.epoch,str,,N/a,4
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.tardis.only-published,int,,1,3
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.tardis.display-always,int,,0,3
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.tardis.days-before,object,2,,3
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.tardis.days-before.calendar,int,,21,4
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.tardis.days-before.epoch,int,,1814400,4
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.tardis.days-after,object,2,,3
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.tardis.days-after.calendar,int,,3,4
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.tardis.days-after.epoch,int,,259200,4
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.tardis.turfRacingToday,int,,1,3
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.tardis.previous-race,object,4,,3
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.tardis.previous-race.calendar,str,,2026-06-27,4
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.tardis.previous-race.epoch,int,,1782514800,4
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.tardis.previous-race.fullDate,str,,"Saturday, 27th June, 2026",4
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.tardis.previous-race.numericDate,str,,27/06/26,4
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.tardis.latest-previous,object,2,,3
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.tardis.latest-previous.calendar,str,,2026-06-30,4
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.tardis.latest-previous.epoch,int,,1782774000,4
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.tardis.next-race,object,4,,3
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.tardis.next-race.calendar,str,,2026-07-11,4
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.tardis.next-race.epoch,int,,1783724400,4
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.tardis.next-race.fullDate,str,,"Saturday, 11th July, 2026",4
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.tardis.next-race.numericDate,str,,11/07/26,4
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.tardis.earliest-next,object,2,,3
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.tardis.earliest-next.calendar,str,,2026-06-20,4
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.tardis.earliest-next.epoch,int,,1781910000,4
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.tardis.awtRacingToday,int,,0,3
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.tardis.previous-race-awt,object,4,,3
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.tardis.previous-race-awt.calendar,str,,N/a,4
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.tardis.previous-race-awt.epoch,str,,N/a,4
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.tardis.previous-race-awt.fullDate,str,,N/a,4
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.tardis.previous-race-awt.numericDate,str,,N/a,4
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.tardis.latest-last-awt,object,2,,3
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.tardis.latest-last-awt.calendar,str,,N/a,4
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.tardis.latest-last-awt.epoch,str,,N/a,4
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.tardis.next-race-awt,object,4,,3
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.tardis.next-race-awt.calendar,str,,N/a,4
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.tardis.next-race-awt.epoch,str,,N/a,4
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.tardis.next-race-awt.fullDate,str,,N/a,4
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.tardis.next-race-awt.numericDate,str,,N/a,4
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.tardis.earliest-next-awt,object,2,,3
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.tardis.earliest-next-awt.calendar,str,,N/a,4
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.tardis.earliest-next-awt.epoch,str,,N/a,4
TURFTRAX,Caulfield,data\weather-source-audit\live-turftrax\caulfield_raw.json,$.payload.trace,str,,**** WDV Init Start **** Config Authorise: 6 Courttesy Authorise: 5 CodeBase Authorise: 6 Station Id: 150000 Station Name: wtx-rvlCaulfield-1 Station Type: 8 Sensor Data Map: Array (     [data_00] =&gt; pressure     [data_01] =&gt; solar_load     [data_02] =&gt; ground_temp     [data_03] =&gt; solar...,2
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$,object,2,,0
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.status,int,,0,1
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload,object,4,,1
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.header,object,3,,2
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.header.description,str,,"Turftrax Weather Data Visualisation for Sportsbet Sandown Racecourse on Sat, 11 Jul 2026 04:57:55 +0100",3
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.header.signature,str,,Turftrax ITS WDV API Stream prod-V1.5.3-2021-04-15T12:00,3
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.header.copyright,str,,"2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026 Turftrax Ltd. All Rights Reserved.",3
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content,object,78,,2
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.additional-comment,str,,,3
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.air-temperature-current,float,,15.4,3
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.air-temperature-max,float,,15.4,3
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.air-temperature-min,float,,7.78,3
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.awt-race-date,str,,N/a,3
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.awtReport,int,,0,3
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.carousel,object,1,,3
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.carousel.temperature,object,2,,4
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.carousel.temperature.default,str,,air,5
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.carousel.temperature.list,array,1,,5
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.carousel.temperature.list[0],str,,air,6
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.disableMetic,array,0,,3
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.et-24hr,float,,0.95,3
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.et-7day,float,,2.95,3
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.et-since,float,,0.37,3
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.etEnabled,bool,,true,3
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.going-race-date,str,,"Wednesday, 15th July, 2026",3
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.going-report,str,,Soft 7,3
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.going-report-date,str,,"Friday, 10th July, 2026 at 7:29 am",3
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.going-waypoint-map,str,,https://api.turftrax.co.uk/maps/going-reports/338681_waypoints.svg,3
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.going-zone-map,str,,https://api.turftrax.co.uk/maps/going-reports/338681_zones.svg,3
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.goingReport,int,,1,3
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.haveManualRain,bool,,false,3
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.humidity-current,float,,64.87,3
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.humidity-max,float,,83.45,3
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.humidity-min,float,,63.23,3
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.irrigation-report,str,,24hrs: 0mm  7 days: 0mm,3
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.isDemo,bool,,false,3
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.isLastMeeting,bool,,false,3
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.location-date,str,,"Wednesday, 15th July, 2026",3
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.location-title,str,,Sportsbet Hillside 15/07/2026,3
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.location-track-type,str,,N/a,3
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.location-venue,str,,Sportsbet Sandown,3
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.mapName,str,,Hillside,3
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.mapping-service,str,,yes,3
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.racingToday,int,,0,3
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.rail-report,str,,Hillside 6m,3
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.rain0-24hr,str,,,3
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.rain0-7day,str,,,3
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.rain0-today,str,,,3
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.rain1-24hr,int,,0,3
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.rain1-7day,float,,2.6,3
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.rain1-current,int,,0,3
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.rain1-since,int,,0,3
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.rain1-today,int,,0,3
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.rain2-24hr,int,,0,3
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.rain2-7day,float,,2.8,3
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.rain2-current,int,,0,3
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.rain2-since,int,,0,3
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.rain2-today,int,,0,3
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.reportStatus,object,3,,3
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.reportStatus.system,array,3,,4
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.reportStatus.system[0],str,,"Previous Turf: 08/07/26, Next Turf: 15/07/26, Displaying: Wednesday, 15th July, 2026",5
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.reportStatus.system[1],str,,"Turf Report ID: 338681, <span style=""cursor:pointer;"" onclick=""ButtonAction('hub-link', this);"">Hub Link</span>",5
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.reportStatus.system[2],str,,Display the most recent DRAFT Report: For 14 days before and 3 days after,5
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.reportStatus.report,array,0,,4
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.reportStatus.weather,array,0,,4
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.seasonEndMessage,str,,,3
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.stalls-report,str,,,3
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.stationActivityStatus,str,,active,3
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.stationId,int,,148000,3
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.stationType,str,,wtx,3
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.stick-report,str,,Overall: 8.1  Shear: 9,3
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.temperature-current,float,,15.4,3
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.temperature-max,float,,15.4,3
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.temperature-min,float,,7.78,3
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.trackType,str,,Turf,3
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.units,object,3,,3
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.units.linear,str,,mm,4
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.units.speed,str,,km/h,4
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.units.temperature,str,,C,4
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.use-map,str,,zone,3
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.useRainGauge,int,,2,3
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.usingAwtReport,str,,N/a,3
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.usingReport,str,,338681,3
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.venueId,int,,148,3
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.venueName,str,,Sportsbet Sandown Racecourse,3
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.weather-comment,str,,"Top of 14, Partly cloudy. Slight chance of a shower, most likely during the morning. Winds westerly 15 to 20 km/h becoming light during the morning then becoming west to southwesterly 15 to 20 km/h during the day.",3
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.weather-date,str,,11/07/26,3
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.weather-last-update,str,,2:57pm,3
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.weatherReport,int,,1,3
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.windRepeater,json_encoded_string,,"{""going"":{""enabled"":true,""divXPos"":50,""divYPos"":500,""mapWidth"":950,""repeaterWidth"":132,""repeaterText"":true,""deviation"":-0.05,""mapRotation"":0}}",3
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.windRepeater.__decoded__,object,1,,4
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.windRepeater.__decoded__.going,object,8,,5
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.windRepeater.__decoded__.going.enabled,bool,,true,6
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.windRepeater.__decoded__.going.divXPos,int,,50,6
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.windRepeater.__decoded__.going.divYPos,int,,500,6
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.windRepeater.__decoded__.going.mapWidth,int,,950,6
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.windRepeater.__decoded__.going.repeaterWidth,int,,132,6
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.windRepeater.__decoded__.going.repeaterText,bool,,true,6
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.windRepeater.__decoded__.going.deviation,float,,-0.05,6
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.windRepeater.__decoded__.going.mapRotation,int,,0,6
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.winddirection-current,float,,343.43,3
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.winddirection-current-rose,int,,1361,3
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.winddirection-text,str,,Northerly,3
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.windgust-current,int,,6,3
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.windgust-event,str,,2:07 pm,3
TURFTRAX,Sandown,data\weather-source-audit\live-turftrax\ladbrokes_raw.json,$.payload.content.windgust-max,float,,11.4,3
