"File","LineNumber","Match","Context"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","3077","/visualiser/stream/","link type=\""text/css\"" rel=\""stylesheet\"" href=\""livery.css\"">         <script type=\""text/javascript\"" src=\""../assets/js/common.js\""></script>         <script type=\""text/javascript\"">             /* Feature Dependant Properties */             var clientName = 'caulfield';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""r"""
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","3091","/visualiser/stream/","""context"": ""type=\""text/javascript\"" src=\""../assets/js/common.js\""></script>         <script type=\""text/javascript\"">             /* Feature Dependant Properties */             var clientName = 'caulfield';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""repeaterText\"":true,\""deviation\"":-0.05,\""mapRotation\"":0}};             var jsLogger = 'ondemand';             v"""
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","3099","/visualiser/stream/","link type=\""text/css\"" rel=\""stylesheet\"" href=\""livery.css\"">         <script type=\""text/javascript\"" src=\""../assets/js/common.js\""></script>         <script type=\""text/javascript\"">             /* Feature Dependant Properties */             var clientName = 'caulfield';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""repeaterT"""
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","3116","/visualiser/stream/","""context"": ""     /* Feature Dependant Properties */             var clientName = 'caulfield';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""repeaterText\"":true,\""deviation\"":-0.05,\""mapRotation\"":0}};             var jsLogger = 'ondemand';             var lastUpda"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","3128","/visualiser/stream/","""context"": ""ependant Properties */             var clientName = 'caulfield';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""repeaterText\"":true,\""deviation\"":-0.05,\""mapRotation\"":0}};             var jsLogger = 'ondemand';             var lastUpda"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","4737","/visualiser/stream/","link type=\""text/css\"" rel=\""stylesheet\"" href=\""livery.css\"">         <script type=\""text/javascript\"" src=\""../assets/js/common.js\""></script>         <script type=\""text/javascript\"">             /* Feature Dependant Properties */             var clientName = 'caulfield';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""r"""
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","4751","/visualiser/stream/","""context"": ""type=\""text/javascript\"" src=\""../assets/js/common.js\""></script>         <script type=\""text/javascript\"">             /* Feature Dependant Properties */             var clientName = 'caulfield';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""repeaterText\"":true,\""deviation\"":-0.05,\""mapRotation\"":0}};             var jsLogger = 'ondemand';             v"""
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","4760","/visualiser/stream/","link type=\""text/css\"" rel=\""stylesheet\"" href=\""livery.css\"">         <script type=\""text/javascript\"" src=\""../assets/js/common.js\""></script>         <script type=\""text/javascript\"">             /* Feature Dependant Properties */             var clientName = 'caulfield';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""repeaterT"""
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","4777","/visualiser/stream/","""context"": ""     /* Feature Dependant Properties */             var clientName = 'caulfield';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""repeaterText\"":true,\""deviation\"":-0.05,\""mapRotation\"":0}};             var jsLogger = 'ondemand';             var lastUpdateCo"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","4789","/visualiser/stream/","""context"": ""ependant Properties */             var clientName = 'caulfield';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""repeaterText\"":true,\""deviation\"":-0.05,\""mapRotation\"":0}};             var jsLogger = 'ondemand';             var lastUpdateCo"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","6125","/visualiser/stream/","/* Feature Dependant Properties */             var clientName = 'caulfield';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""r"""
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","6137","/visualiser/stream/","/* Feature Dependant Properties */             var clientName = 'caulfield';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""repeaterText\"":true,\""deviation\"":-0.05,\""mapRotation\"":0}};             var jsLogger = 'ondemand';             v"""
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","6149","/visualiser/stream/","/* Feature Dependant Properties */             var clientName = 'caulfield';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""repeaterT"""
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","6161","/visualiser/stream/","/* Feature Dependant Properties */             var clientName = 'caulfield';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""repeaterText\"":true,\""deviation\"":-0.05,\""mapRotation\"":0}};             var jsLogger = 'ondemand';             var lastUpdateContent = {};             var uiAuditTrace = '<br>**** UI Index Start ****<br><br>**** UI Index """
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","6173","/visualiser/stream/","""context"": ""ependant Properties */             var clientName = 'caulfield';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""repeaterText\"":true,\""deviation\"":-0.05,\""mapRotation\"":0}};             var jsLogger = 'ondemand';             var lastUpdateContent = {};             var uiAuditTrace = '<br>**** UI Index Start ****<br><br>**** UI Index End ****<br>';   """
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","6927","https://its.turftrax.co.uk/visualiser/caulfield/","""document_url"": ""https://its.turftrax.co.uk/visualiser/caulfield/"","
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","6933","/visualiser/stream/","""/visualiser/stream/"","
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","6947","/visualiser/stream/","href=\""livery.css\"">         <script type=\""text/javascript\"" src=\""../assets/js/common.js\""></script>         <script type=\""text/javascript\"">             /* Feature Dependant Properties */             var clientName = 'caulfield';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""r"""
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","6959","/visualiser/stream/","<script type=\""text/javascript\"" src=\""../assets/js/common.js\""></script>         <script type=\""text/javascript\"">             /* Feature Dependant Properties */             var clientName = 'caulfield';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""r"""
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","6972","/visualiser/stream/","""context"": ""type=\""text/javascript\"" src=\""../assets/js/common.js\""></script>         <script type=\""text/javascript\"">             /* Feature Dependant Properties */             var clientName = 'caulfield';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""repeaterText\"":true,\""deviation\"":-0.05,\""mapRotation\"":0}};             var jsLogger = 'ondemand';             v"""
